taxonkey,am_sid,iucn_sid,spp,source
400405,fis-114255,NA,amblyeleotris latifasciata,aquamaps
400405,fis-35318,NA,amblyeleotris ogasawarensis,aquamaps
400405,fis-57970,NA,amblyeleotris periophthalma,aquamaps
400405,fis-32251,NA,amblyeleotris randalli,aquamaps
400405,fis-149590,NA,amblyeleotris rubrimarginata,aquamaps
400405,fis-26420,NA,amblyeleotris steinitzi,aquamaps
400405,fis-26421,NA,amblyeleotris wheeleri,aquamaps
400405,fis-113272,NA,amblyeleotris yanoi,aquamaps
400405,fis-26255,NA,amblygobius albimaculatus,aquamaps
400405,fis-138801,NA,amblygobius buanensis,aquamaps
400405,fis-135734,NA,amblygobius bynoensis,aquamaps
400405,fis-26422,NA,amblygobius decussatus,aquamaps
400405,fis-31863,NA,amblygobius linki,aquamaps
400405,fis-26455,NA,amblygobius nocturnus,aquamaps
400405,fis-58043,NA,amblygobius semicinctus,aquamaps
400405,fis-26424,NA,amblygobius sphynx,aquamaps
400405,fis-156892,NA,amblygobius stethophthalmus,aquamaps
400405,fis-144725,NA,amblyotrypauchen arctocephalus,aquamaps
400405,fis-146212,NA,amoya gracilis,aquamaps
400405,fis-140649,NA,amoya signata,aquamaps
400405,fis-22712,NA,aphia minuta,aquamaps
400405,fis-26491,NA,apocryptodon madurensis,aquamaps
400405,fis-152319,NA,arcygobius baliurus,aquamaps
400405,fis-127155,NA,arenigobius bifrenatus,aquamaps
400405,fis-127157,NA,arenigobius frenatus,aquamaps
400405,fis-113707,NA,aruma histrio,aquamaps
400405,fis-146400,NA,asterropteryx atripes,aquamaps
400405,fis-149591,NA,asterropteryx bipunctata,aquamaps
400405,fis-150580,NA,asterropteryx ensifera,aquamaps
400405,fis-160689,NA,asterropteryx ovata,aquamaps
400405,fis-150578,NA,asterropteryx semipunctata,aquamaps
400405,fis-150581,NA,asterropteryx spinosa,aquamaps
400405,fis-150579,NA,asterropteryx striata,aquamaps
400405,fis-32256,NA,austrolethops wardi,aquamaps
400405,fis-61987,NA,awaous guamensis,aquamaps
400405,fis-31888,NA,awaous melanocephalus,aquamaps
400405,fis-48095,NA,awaous ocellaris,aquamaps
400405,fis-35178,NA,barbulifer antennatus,aquamaps
400405,fis-24455,NA,barbulifer ceuthoecus,aquamaps
400405,fis-113732,NA,barbulifer pantherinus,aquamaps
400405,fis-50703,NA,barbuligobius boehlkei,aquamaps
400405,fis-26931,NA,bathygobius andrei,aquamaps
400405,fis-164703,NA,bathygobius antilliensis,aquamaps
400405,fis-58058,NA,bathygobius coalitus,aquamaps
400405,fis-26426,NA,bathygobius cocosensis,aquamaps
400405,fis-26459,NA,bathygobius cotticeps,aquamaps
400405,fis-24459,NA,bathygobius curacao,aquamaps
400405,fis-34844,NA,bathygobius cyclopterus,aquamaps
400405,fis-26425,NA,bathygobius fuscus,aquamaps
400405,fis-149621,NA,bathygobius hongkongensis,aquamaps
400405,fis-50706,NA,bathygobius laddi,aquamaps
400405,fis-28683,NA,bathygobius lineatus,aquamaps
400405,fis-113070,NA,bathygobius meggitti,aquamaps
400405,fis-29724,NA,bathygobius mystacium,aquamaps
400405,fis-54217,NA,bathygobius petrophilus,aquamaps
400405,fis-32739,NA,bathygobius ramosus,aquamaps
400405,fis-24460,NA,bathygobius soporator,aquamaps
400405,fis-62782,NA,boleophthalmus birdsongi,aquamaps
400405,fis-25371,NA,boleophthalmus boddarti,aquamaps
400405,fis-29733,NA,bollmannia boqueronensis,aquamaps
400405,fis-32743,NA,bollmannia chlamydes,aquamaps
400405,fis-29734,NA,bollmannia communis,aquamaps
400405,fis-144904,NA,bollmannia eigenmanni,aquamaps
400405,fis-149603,NA,bollmannia litura,aquamaps
400405,fis-130311,NA,bollmannia marginalis,aquamaps
400405,fis-130313,NA,bollmannia ocellata,aquamaps
400405,fis-130298,NA,bollmannia stigmatura,aquamaps
400405,fis-130321,NA,bollmannia umbrosa,aquamaps
400405,fis-32243,NA,bryaninops amplus,aquamaps
400405,fis-26427,NA,bryaninops erythrops,aquamaps
400405,fis-137370,NA,bryaninops isis,aquamaps
400405,fis-127150,NA,bryaninops loki,aquamaps
400405,fis-32244,NA,bryaninops natans,aquamaps
400405,fis-137475,NA,bryaninops nexus,aquamaps
400405,fis-32257,NA,bryaninops ridens,aquamaps
400405,fis-32281,NA,bryaninops tigris,aquamaps
400405,fis-119716,NA,bryaninops yongei,aquamaps
400405,fis-22741,NA,buenia jeffreysii,aquamaps
400405,fis-54219,NA,cabillus lacertops,aquamaps
400405,fis-150674,NA,cabillus macrophthalmus,aquamaps
400405,fis-26461,NA,cabillus tongarevae,aquamaps
400405,fis-50711,NA,caffrogobius agulhensis,aquamaps
400405,fis-27550,NA,caffrogobius caffer,aquamaps
400405,fis-61217,NA,caffrogobius gilchristi,aquamaps
400405,fis-27552,NA,caffrogobius natalensis,aquamaps
400405,fis-27554,NA,caffrogobius nudiceps,aquamaps
400405,fis-27585,NA,caffrogobius saldanha,aquamaps
400405,fis-112941,NA,callogobius bifasciatus,aquamaps
400405,fis-32259,NA,callogobius centrolepis,aquamaps
400405,fis-62751,NA,callogobius clitellus,aquamaps
400405,fis-127131,NA,callogobius depressus,aquamaps
400405,fis-50715,NA,callogobius flavobrunneus,aquamaps
400405,fis-26462,NA,callogobius hasseltii,aquamaps
400405,fis-62752,NA,callogobius hastatus,aquamaps
400405,fis-26428,NA,callogobius maculipinnis,aquamaps
400405,fis-127135,NA,callogobius mucosus,aquamaps
400405,fis-26429,NA,callogobius okinawae,aquamaps
400405,fis-26463,NA,callogobius plumatus,aquamaps
400405,fis-26464,NA,callogobius sclateri,aquamaps
400405,fis-54172,NA,callogobius snelliusi,aquamaps
400405,fis-146211,NA,caragobius rubristriatus,aquamaps
400405,fis-158809,NA,chaenogobius gulosus,aquamaps
400405,fis-171820,NA,chriolepis semisquamata,aquamaps
400405,fis-141481,NA,chriolepis vespa,aquamaps
400405,fis-113745,NA,chriolepis zebra,aquamaps
400405,fis-48954,NA,chromogobius quadrivittatus,aquamaps
400405,fis-24510,NA,clevelandia ios,aquamaps
400405,fis-112956,NA,coryogalops anomolus,aquamaps
400405,fis-27582,NA,coryogalops william,aquamaps
400405,fis-29865,NA,coryphopterus dicrus,aquamaps
400405,fis-29866,NA,coryphopterus eidolon,aquamaps
400405,fis-29867,NA,coryphopterus glaucofraenum,aquamaps
400405,fis-29868,NA,coryphopterus hyalinus,aquamaps
400405,fis-159936,NA,coryphopterus kuna,aquamaps
400405,fis-29869,NA,coryphopterus lipernes,aquamaps
400405,fis-24520,NA,coryphopterus personatus,aquamaps
400405,fis-29870,NA,coryphopterus punctipectophorus,aquamaps
400405,fis-29871,NA,coryphopterus thrix,aquamaps
400405,fis-58248,NA,coryphopterus urospilus,aquamaps
400405,fis-144729,NA,cristatogobius lophius,aquamaps
400405,fis-31807,NA,croilia mossambica,aquamaps
400405,fis-26448,NA,cryptocentroides insignis,aquamaps
400405,fis-54144,NA,cryptocentrus albidorsus,aquamaps
400405,fis-58808,NA,cryptocentrus caeruleomaculatus,aquamaps
400405,fis-28611,NA,cryptocentrus caeruleopunctatus,aquamaps
400405,fis-26430,NA,cryptocentrus cinctus,aquamaps
400405,fis-58807,NA,cryptocentrus cryptocentrus,aquamaps
400405,fis-28584,NA,cryptocentrus fasciatus,aquamaps
400405,fis-138808,NA,cryptocentrus inexplicatus,aquamaps
400405,fis-58809,NA,cryptocentrus leptocephalus,aquamaps
400405,fis-28976,NA,cryptocentrus leucostictus,aquamaps
400405,fis-58810,NA,cryptocentrus lutheri,aquamaps
400405,fis-137522,NA,cryptocentrus maudae,aquamaps
400405,fis-54145,NA,cryptocentrus nigrocellatus,aquamaps
400405,fis-32252,NA,cryptocentrus octofasciatus,aquamaps
400405,fis-170736,NA,cryptocentrus sericus,aquamaps
400405,fis-26431,NA,cryptocentrus strigilliceps,aquamaps
400405,fis-162912,NA,cryptocentrus tentaculatus,aquamaps
400405,fis-171821,NA,cryptopsilotris batrachodes,aquamaps
400405,fis-22751,NA,crystallogobius linearis,aquamaps
400405,fis-26451,NA,ctenogobiops aurocingulus,aquamaps
400405,fis-21788,NA,ctenogobiops crocineus,aquamaps
400405,fis-32253,NA,ctenogobiops feroculus,aquamaps
400405,fis-62753,NA,ctenogobiops maculosus,aquamaps
400405,fis-161164,NA,ctenogobiops mitodes,aquamaps
400405,fis-32245,NA,ctenogobiops pomastictus,aquamaps
400405,fis-54166,NA,ctenogobiops tangaroai,aquamaps
400405,fis-150636,NA,ctenogobius boleosoma,aquamaps
400405,fis-156281,NA,ctenogobius claytonii,aquamaps
400405,fis-113926,NA,ctenogobius manglicola,aquamaps
400405,fis-150648,NA,ctenogobius saepepallens,aquamaps
400405,fis-113923,NA,ctenogobius sagittula,aquamaps
400405,fis-148031,NA,ctenotrypauchen chinensis,aquamaps
400405,fis-48992,NA,deltentosteus quadrimaculatus,aquamaps
400405,fis-32247,NA,discordipinna griessingeri,aquamaps
400405,fis-56981,NA,drombus globiceps,aquamaps
400405,fis-149610,NA,drombus halei,aquamaps
400405,fis-26812,NA,drombus key,aquamaps
400405,fis-144708,NA,drombus ocyurus,aquamaps
400405,fis-27565,NA,drombus triangularis,aquamaps
400405,fis-114973,NA,elacatinus chancei,aquamaps
400405,fis-150567,NA,elacatinus evelynae,aquamaps
400405,fis-124079,NA,elacatinus figaro,aquamaps
400405,fis-114974,NA,elacatinus horsti,aquamaps
400405,fis-114976,NA,elacatinus oceanops,aquamaps
400405,fis-114977,NA,elacatinus prochilos,aquamaps
400405,fis-114978,NA,elacatinus randalli,aquamaps
400405,fis-114979,NA,elacatinus xanthiprora,aquamaps
400405,fis-165256,NA,eugnathogobius mindora,aquamaps
400405,fis-49950,NA,evermannichthys metzelaari,aquamaps
400405,fis-156325,NA,evermannichthys spongicola,aquamaps
400405,fis-54014,NA,eviota abax,aquamaps
400405,fis-32260,NA,eviota afelei,aquamaps
400405,fis-32261,NA,eviota albolineata,aquamaps
400405,fis-166703,NA,eviota atriventris,aquamaps
400405,fis-32248,NA,eviota bifasciata,aquamaps
400405,fis-171165,NA,eviota bipunctata,aquamaps
400405,fis-32262,NA,eviota cometa,aquamaps
400405,fis-168864,NA,eviota deminuta,aquamaps
400405,fis-32263,NA,eviota distigma,aquamaps
400405,fis-165950,NA,eviota dorsogilva,aquamaps
400405,fis-167086,NA,eviota fallax,aquamaps
400405,fis-32264,NA,eviota fasciola,aquamaps
400405,fis-58116,NA,eviota guttata,aquamaps
400405,fis-32265,NA,eviota herrei,aquamaps
400405,fis-161086,NA,eviota hoesei,aquamaps
400405,fis-150651,NA,eviota indica,aquamaps
400405,fis-26465,NA,eviota infulata,aquamaps
400405,fis-167424,NA,eviota jewettae,aquamaps
400405,fis-164713,NA,eviota karaspila,aquamaps
400405,fis-162877,NA,eviota korechika,aquamaps
400405,fis-32266,NA,eviota lachdeberei,aquamaps
400405,fis-32267,NA,eviota latifasciata,aquamaps
400405,fis-32268,NA,eviota melasma,aquamaps
400405,fis-149624,NA,eviota mikiae,aquamaps
400405,fis-171150,NA,eviota mimica,aquamaps
400405,fis-154393,NA,eviota monostigma,aquamaps
400405,fis-32269,NA,eviota nebulosa,aquamaps
400405,fis-168121,NA,eviota nigramembrana,aquamaps
400405,fis-167080,NA,eviota notata,aquamaps
400405,fis-112982,NA,eviota pardalota,aquamaps
400405,fis-32270,NA,eviota pellucida,aquamaps
400405,fis-169046,NA,eviota piperata,aquamaps
400405,fis-26466,NA,eviota prasina,aquamaps
400405,fis-32271,NA,eviota prasites,aquamaps
400405,fis-32272,NA,eviota punctulata,aquamaps
400405,fis-32273,NA,eviota queenslandica,aquamaps
400405,fis-163860,NA,eviota randalli,aquamaps
400405,fis-32274,NA,eviota saipanensis,aquamaps
400405,fis-32275,NA,eviota sebreei,aquamaps
400405,fis-163891,NA,eviota shimadai,aquamaps
400405,fis-32276,NA,eviota sigillata,aquamaps
400405,fis-34368,NA,eviota smaragdus,aquamaps
400405,fis-32462,NA,eviota sparsa,aquamaps
400405,fis-32463,NA,eviota spilota,aquamaps
400405,fis-26621,NA,eviota storthynx,aquamaps
400405,fis-171154,NA,eviota teresae,aquamaps
400405,fis-163888,NA,eviota winterbottomi,aquamaps
400405,fis-58143,NA,eviota zebrina,aquamaps
400405,fis-51818,NA,eviota zonura,aquamaps
400405,fis-24613,NA,evorthodus lyricus,aquamaps
400405,fis-158335,NA,exyrias akihito,aquamaps
400405,fis-22967,NA,exyrias belissimus,aquamaps
400405,fis-22853,NA,exyrias puntang,aquamaps
400405,fis-127128,NA,favonigobius exquisitus,aquamaps
400405,fis-118509,NA,favonigobius gymnauchen,aquamaps
400405,fis-115521,NA,favonigobius lateralis,aquamaps
400405,fis-50720,NA,favonigobius melanobranchus,aquamaps
400405,fis-17253,NA,favonigobius reichei,aquamaps
400405,fis-128368,NA,feia nympha,aquamaps
400405,fis-50723,NA,fusigobius duospilus,aquamaps
400405,fis-151820,NA,fusigobius gracilis,aquamaps
400405,fis-151821,NA,fusigobius humeralis,aquamaps
400405,fis-151763,NA,fusigobius inframaculatus,aquamaps
400405,fis-35382,NA,fusigobius longispinus,aquamaps
400405,fis-151828,NA,fusigobius maximus,aquamaps
400405,fis-151829,NA,fusigobius melacron,aquamaps
400405,fis-26432,NA,fusigobius neophytus,aquamaps
400405,fis-151830,NA,fusigobius pallidus,aquamaps
400405,fis-32396,NA,fusigobius signipinnis,aquamaps
400405,fis-30052,NA,gillichthys mirabilis,aquamaps
400405,fis-28508,NA,ginsburgellus novemlineatus,aquamaps
400405,fis-34372,NA,gladiogobius ensifer,aquamaps
400405,fis-28208,NA,glossogobius bicirrhosus,aquamaps
400405,fis-51969,NA,glossogobius celebius,aquamaps
400405,fis-25344,NA,glossogobius giuris,aquamaps
400405,fis-54220,NA,glossogobius olivaceus,aquamaps
400405,fis-54073,NA,gnatholepis anjerensis,aquamaps
400405,fis-161971,NA,gnatholepis argus,aquamaps
400405,fis-27571,NA,gnatholepis cauerensis,aquamaps
400405,fis-146251,NA,gnatholepis gymnocara,aquamaps
400405,fis-156781,NA,gnatholepis ophthalmotaenia,aquamaps
400405,fis-30054,NA,gnatholepis thompsoni,aquamaps
400405,fis-51821,NA,gobiodon albofasciatus,aquamaps
400405,fis-150932,NA,gobiodon ceramensis,aquamaps
400405,fis-32528,NA,gobiodon citrinus,aquamaps
400405,fis-48154,NA,gobiodon erythrospilus,aquamaps
400405,fis-144730,NA,gobiodon fulvus,aquamaps
400405,fis-62758,NA,gobiodon heterospilos,aquamaps
400405,fis-26433,NA,gobiodon histrio,aquamaps
400405,fis-54177,NA,gobiodon multilineatus,aquamaps
400405,fis-32250,NA,gobiodon okinawae,aquamaps
400405,fis-156728,NA,gobiodon prolixus,aquamaps
400405,fis-51826,NA,gobiodon quinquestrigatus,aquamaps
400405,fis-112985,NA,gobiodon reticulatus,aquamaps
400405,fis-19471,NA,gobiodon rivulatus,aquamaps
400405,fis-138819,NA,gobiodon spilophthalmus,aquamaps
400405,fis-146231,NA,gobiodon unicolor,aquamaps
400405,fis-125127,NA,gobioides sagitta,aquamaps
400405,fis-27575,NA,gobionellus occidentalis,aquamaps
400405,fis-24640,NA,gobionellus oceanicus,aquamaps
400405,fis-144838,NA,gobiopsis angustifrons,aquamaps
400405,fis-54180,NA,gobiopsis aporia,aquamaps
400405,fis-54181,NA,gobiopsis arenaria,aquamaps
400405,fis-51837,NA,gobiopsis bravoi,aquamaps
400405,fis-149612,NA,gobiopsis exigua,aquamaps
400405,fis-57449,NA,gobiopsis macrostoma,aquamaps
400405,fis-150609,NA,gobiopsis malekulae,aquamaps
400405,fis-54182,NA,gobiopsis quinquecincta,aquamaps
400405,fis-16800,NA,gobiosoma bosc,aquamaps
400405,fis-113852,NA,gobiosoma chiquita,aquamaps
400405,fis-30067,NA,gobiosoma ginsburgi,aquamaps
400405,fis-26950,NA,gobiosoma paradoxum,aquamaps
400405,fis-170742,NA,gobiosoma seminudum,aquamaps
400405,fis-31140,NA,gobius auratus,aquamaps
400405,fis-14464,NA,gobius bontii,aquamaps
400405,fis-31024,NA,gobius cobitis,aquamaps
400405,fis-33246,NA,gobius couchi,aquamaps
400405,fis-32466,NA,gobius cruentatus,aquamaps
400405,fis-49011,NA,gobius fallax,aquamaps
400405,fis-32475,NA,gobius gasteveni,aquamaps
400405,fis-49022,NA,gobius geniporus,aquamaps
400405,fis-171326,NA,gobius incognitus,aquamaps
400405,fis-29403,NA,gobius niger,aquamaps
400405,fis-29404,NA,gobius paganellus,aquamaps
400405,fis-112805,NA,gobius vittatus,aquamaps
400405,fis-137993,NA,gobius xanthocephalus,aquamaps
400405,fis-22761,NA,gobiusculus flavescens,aquamaps
400405,fis-113878,NA,gobulus hancocki,aquamaps
400405,fis-132433,NA,gymneleotris seminuda,aquamaps
400405,fis-56997,NA,hemigobius hoevenii,aquamaps
400405,fis-52755,NA,hetereleotris apora,aquamaps
400405,fis-52771,NA,hetereleotris tentaculata,aquamaps
400405,fis-150577,NA,hetereleotris vulgaris,aquamaps
400405,fis-52775,NA,hetereleotris zanzibarensis,aquamaps
400405,fis-26818,NA,hetereleotris zonata,aquamaps
400405,fis-24713,NA,ilypnus gilberti,aquamaps
400405,fis-25064,NA,istigobius campbelli,aquamaps
400405,fis-25061,NA,istigobius decoratus,aquamaps
400405,fis-57258,NA,istigobius diadema,aquamaps
400405,fis-23631,NA,istigobius hoshinonis,aquamaps
400405,fis-25059,NA,istigobius nigroocellatus,aquamaps
400405,fis-25056,NA,istigobius ornatus,aquamaps
400405,fis-25058,NA,istigobius rigilius,aquamaps
400405,fis-25065,NA,istigobius spence,aquamaps
400405,fis-146137,NA,karsten totoyensis,aquamaps
400405,fis-51841,NA,kelloggella cardinalis,aquamaps
400405,fis-35869,NA,knipowitschia caucasica,aquamaps
400405,fis-163594,NA,koumansetta hectori,aquamaps
400405,fis-115656,NA,koumansetta rainfordi,aquamaps
400405,fis-23169,NA,lebetus guilleti,aquamaps
400405,fis-23170,NA,lebetus scorpioides,aquamaps
400405,fis-24728,NA,lepidogobius lepidus,aquamaps
400405,fis-26637,NA,lesueurigobius friesii,aquamaps
400405,fis-52481,NA,lesueurigobius koumansi,aquamaps
400405,fis-150650,NA,lesueurigobius sanzi,aquamaps
400405,fis-23587,NA,lesueurigobius suerii,aquamaps
400405,fis-149616,NA,lobulogobius morrigu,aquamaps
400405,fis-113002,NA,lobulogobius omanensis,aquamaps
400405,fis-62764,NA,lophogobius bleekeri,aquamaps
400405,fis-24748,NA,lophogobius cyprinoides,aquamaps
400405,fis-32254,NA,lotilia graciliosa,aquamaps
400405,fis-54179,NA,lubricogobius exiguus,aquamaps
400405,fis-144955,NA,lubricogobius ornatus,aquamaps
400405,fis-54268,NA,luposicya lupus,aquamaps
400405,fis-150627,NA,lythrypnus brasiliensis,aquamaps
400405,fis-138326,NA,lythrypnus crocodilus,aquamaps
400405,fis-24760,NA,lythrypnus dalli,aquamaps
400405,fis-49949,NA,lythrypnus elasson,aquamaps
400405,fis-58260,NA,lythrypnus gilberti,aquamaps
400405,fis-30270,NA,lythrypnus nesiotes,aquamaps
400405,fis-113838,NA,lythrypnus pulchellus,aquamaps
400405,fis-113825,NA,lythrypnus rhizophora,aquamaps
400405,fis-24761,NA,lythrypnus zebra,aquamaps
400405,fis-29769,NA,macrodontogobius wilburi,aquamaps
400405,fis-26452,NA,mahidolia mystacina,aquamaps
400405,fis-113904,NA,microgobius brevispinis,aquamaps
400405,fis-30294,NA,microgobius carri,aquamaps
400405,fis-132463,NA,microgobius crocatus,aquamaps
400405,fis-113956,NA,microgobius curtus,aquamaps
400405,fis-113951,NA,microgobius cyclolepis,aquamaps
400405,fis-113822,NA,microgobius emblematicus,aquamaps
400405,fis-113900,NA,microgobius erectus,aquamaps
400405,fis-24779,NA,microgobius gulosus,aquamaps
400405,fis-64132,NA,microgobius meeki,aquamaps
400405,fis-30295,NA,microgobius microlepis,aquamaps
400405,fis-113782,NA,microgobius miraflorensis,aquamaps
400405,fis-64133,NA,microgobius signatus,aquamaps
400405,fis-113787,NA,microgobius tabogensis,aquamaps
400405,fis-24780,NA,microgobius thalassinus,aquamaps
400405,fis-161573,NA,minysicya caudimaculata,aquamaps
400405,fis-54188,NA,mugilogobius chulae,aquamaps
400405,fis-146292,NA,mugilogobius littoralis,aquamaps
400405,fis-62384,NA,mugilogobius mertoni,aquamaps
400405,fis-150601,NA,mugilogobius notospilus,aquamaps
400405,fis-146474,NA,mugilogobius platystomus,aquamaps
400405,fis-150629,NA,myersina filifer,aquamaps
400405,fis-54154,NA,myersina macrostoma,aquamaps
400405,fis-54155,NA,myersina nigrivirgata,aquamaps
400405,fis-27584,NA,nematogobius maindroni,aquamaps
400405,fis-28308,NA,neogobius melanostomus,aquamaps
400405,fis-24814,NA,nes longus,aquamaps
400405,fis-161754,NA,nesogobius greeni,aquamaps
400405,fis-127143,NA,nesogobius hinsbyi,aquamaps
400405,fis-161755,NA,nesogobius maccullochi,aquamaps
