src,iucn_sid,sciname,range_tot_km2,range_cst_km2
am,NA,bathylagus pacificus,18346395.000210032,275229.0000822395
am,NA,bathylagus tenuis,15257922.999989428,66999.99998155981
am,NA,bathylamprops scaber,45042.00003836304,45042.00003836304
am,NA,bathylychnops exilis,11838620.000094175,73917.00002551079
am,NA,bathymargarites symplector,99438.00016231835,99438.00016231835
am,NA,bathymaster caeruleofasciatus,43592.99995973706,43592.99995973706
am,NA,bathymaster derjugini,136422.00013604015,136422.00013604015
am,NA,bathymaster leurolepis,451463.0002213642,451463.0002213642
am,NA,bathymaster signatus,818026.000302285,818026.000302285
am,NA,bathymenes alcocki,1737737.0010282844,1737737.0010282844
am,NA,bathymenes aleator,757915.0006389245,757915.0006389245
am,NA,bathymenes paralcocki,65571.00007105619,65571.00007105619
am,NA,bathymenes poupini,40147.00007364154,40147.00007364154
am,NA,bathymicrops brevianalis,28461.000029183924,28461.000029183924
am,NA,bathymicrops regis,29677.000028453767,29677.000028453767
am,NA,bathymodiolus aduloides,22199.000024981797,22199.000024981797
am,NA,bathymodiolus azoricus,254.0000021457672,254.0000021457672
am,NA,bathymodiolus brevior,196057.00018201023,196057.00018201023
am,NA,bathymodiolus elongatus,69425.00004786998,69425.00004786998
am,NA,bathymodiolus japonicus,22075.00000987202,22075.00000987202
am,NA,bathymodiolus puteoserpentis,2126.9999980926514,2126.9999980926514
am,NA,bathymodiolus septemdierum,11755.000013113022,11755.000013113022
am,NA,bathymodiolus thermophilus,54957.00007751584,54957.00007751584
am,NA,bathymunida brevirostris,60064.00004737079,60064.00004737079
am,NA,bathymunida polae,2093843.0010108277,2093843.0010108277
am,NA,bathymunida rudis,101241.99999067932,101241.99999067932
am,NA,bathymunida sibogae,1627452.0009690896,1627452.0009690896
am,NA,bathynarius albicinctus,105099.0001603961,105099.0001603961
am,NA,bathynarius pacificus,19050.000047683716,19050.000047683716
am,NA,bathynectes longispina,551855.0001507625,551855.0001507625
am,NA,bathynectes maravigna,964416.000331752,964416.000331752
am,NA,bathynomus affinis,579709.0003656223,579709.0003656223
am,NA,bathynomus brucei,433783.0002548173,433783.0002548173
am,NA,bathynomus bruscai,275728.0001046136,275728.0001046136
am,NA,bathynomus crosnieri,242539.00010995567,242539.00010995567
am,NA,bathynomus doederleini,1101219.0006226301,1101219.0006226301
am,NA,bathynomus giganteus,367699.0000668913,367699.0000668913
am,NA,bathynomus immanis,439550.0002797693,439550.0002797693
am,NA,bathynomus kapala,243708.00004005432,243708.00004005432
am,NA,bathynomus kensleyi,351963.0002066493,351963.0002066493
am,NA,bathynomus pelor,11991.000014729798,11991.000014729798
am,NA,bathynomus richeri,79005.00002875924,79005.00002875924
am,NA,bathyoncus lanatus,42174.00003448129,42174.00003448129
am,NA,bathyoncus mirabilis,0,0
am,NA,bathyonus caudalis,689858.0006696284,689858.0006696284
am,NA,bathyonus laticeps,173069.00005657226,173069.00005657226
am,NA,bathyonus pectoralis,51923.00000861287,51923.00000861287
am,NA,bathypalaemonella pandaloides,8614821.000027657,5951.000016927719
am,NA,bathypalaemonella serratipalma,324104.0001468733,324104.0001468733
am,NA,bathypallenopsis calcanea,31647279.000169225,52966.00000876933
am,NA,bathypallenopsis californica,112745.00014707446,112745.00014707446
am,NA,bathypallenopsis comosa,10879.000011086464,10879.000011086464
am,NA,bathypallenopsis guineensis,1342.0000076293945,1342.0000076293945
am,NA,bathypallenopsis juttingae,490024.0002937615,490024.0002937615
am,NA,bathypallenopsis longirostris,2299880.00119552,2299880.00119552
am,NA,bathypallenopsis longiseta,67047.00007978827,67047.00007978827
am,NA,bathypallenopsis mollissima,80486297.00067508,327981.00027311593
am,NA,bathypallenopsis oculotuberculosis,163703.0001403764,163703.0001403764
am,NA,bathypallenopsis paramollis,11073.000014014542,11073.000014014542
am,NA,bathypallenopsis safari,11074.999991618097,11074.999991618097
am,NA,bathypallenopsis scoparia,9958838.000337966,669492.0002745464
am,NA,bathypallenopsis stylirostris,5548.000013455749,5548.000013455749
am,NA,bathypallenopsis tritonis,15817.000010423362,15817.000010423362
am,NA,bathypallenopsis tydemani,427108.00040364265,427108.00040364265
am,NA,bathypathes patula,2622164.001519792,2622164.001519792
am,NA,bathypectinura heros,937756.0004865751,937756.0004865751
am,NA,bathypera feminalba,45071.000000461936,45071.000000461936
am,NA,bathypera goreaui,889116.0003861412,889116.0003861412
am,NA,bathypera hastaefera,1533.0000005662441,1533.0000005662441
am,NA,bathypera ovoida,251455.00024724752,251455.00024724752
am,NA,bathypera splendens,380043.9999582246,380043.9999582246
am,NA,bathyphellia margaritacea,1376.0000009089708,1376.0000009089708
am,NA,bathyphylax omen,107022.00002353638,107022.00002353638
am,NA,bathyphylax pruvosti,14896.00003361702,14896.00003361702
am,NA,bathypilumnus pugilator,128332.00000133365,128332.00000133365
am,NA,bathyplax typhla,166067.0000050217,166067.0000050217
am,NA,bathyplotes gourdoni,43942.000003159046,43942.000003159046
am,NA,bathyplotes moseleyi,683902.0001394674,683902.0001394674
am,NA,bathyplotes natans,780665.0003446266,780665.0003446266
am,NA,bathyplotes punctatus,212094.00007873774,212094.00007873774
am,NA,bathyplotes sulcatus,562332.0003699511,562332.0003699511
am,NA,bathypolypus arcticus,565976.0002402589,565976.0002402589
am,NA,bathypolypus bairdii,619444.0002311021,619444.0002311021
am,NA,bathypolypus ergasticus,14707161.000026576,284961.0000265762
am,NA,bathypolypus pugniger,178005.0000557676,178005.0000557676
am,NA,bathypolypus sponsalis,404476.00026391447,404476.00026391447
am,NA,bathypolypus valdiviae,12370.000008307397,12370.000008307397
am,NA,bathyporeia pilosa,374180.0001297146,374180.0001297146
am,NA,bathyprion danae,16598294.000116922,238027.00009737164
am,NA,bathypsammia tintinnabulum,172696.99999056756,172696.99999056756
am,NA,bathypterois atricolor,1183024.000957422,1183024.000957422
am,NA,bathypterois bigelowi,419982.00005181134,419982.00005181134
am,NA,bathypterois dubius,146507.00011830777,146507.00011830777
am,NA,bathypterois filiferus,13678.999987244606,13678.999987244606
am,NA,bathypterois grallator,287140.0000663474,287140.0000663474
am,NA,bathypterois guentheri,952485.0007927045,952485.0007927045
am,NA,bathypterois insularum,228259.00006908923,228259.00006908923
am,NA,bathypterois longicauda,25298.0000147596,25298.0000147596
am,NA,bathypterois longifilis,38799.00002274662,38799.00002274662
am,NA,bathypterois longipes,147343.0000649765,147343.0000649765
am,NA,bathypterois oddi,26641.00002180785,26641.00002180785
am,NA,bathypterois parini,42295.0000397861,42295.0000397861
am,NA,bathypterois pectinatus,67554.00006622076,67554.00006622076
am,NA,bathypterois perceptor,65610.0000532344,65610.0000532344
am,NA,bathypterois phenax,316671.0000347346,316671.0000347346
am,NA,bathypterois quadrifilis,313313.0000213161,313313.0000213161
am,NA,bathypterois ventralis,165313.0001436919,165313.0001436919
am,NA,bathypterois viridensis,309012.0000336319,309012.0000336319
am,NA,bathypyura asymetrica,236346.0002295673,236346.0002295673
am,NA,bathypyura celata,0,0
am,NA,bathyraja abyssicola,139495.00008188188,139495.00008188188
iucn,2636,bathyraja abyssicola,1429149.0000367165,114725.00002384186
am,NA,bathyraja albomaculata,119526.00006330758,119526.00006330758
iucn,63102,bathyraja albomaculata,1145330.0000727177,904030.0000727177
am,NA,bathyraja aleutica,421069.0001958981,421069.0001958981
iucn,161661,bathyraja aleutica,2495892.0001149178,255864.000082016
am,NA,bathyraja andriashevi,140105.00016324222,140105.00016324222
iucn,161372,bathyraja andriashevi,116595.99999785423,1595.9999978542328
am,NA,bathyraja bergi,23576.999998651445,23576.999998651445
iucn,161722,bathyraja bergi,312426.00002251565,205226.00002251565
am,NA,bathyraja brachyurops,98619.00003738701,98619.00003738701
iucn,63111,bathyraja brachyurops,1053073.0000823736,995273.0000823736
am,NA,bathyraja caeluronigricans,48582.000030204654,48582.000030204654
am,NA,bathyraja cousseauae,13100.999988801777,13100.999988801777
iucn,63106,bathyraja cousseauae,515794.9999958277,314294.9999958277
am,NA,bathyraja diplotaenia,48949.99999925494,48949.99999925494
iucn,161462,bathyraja diplotaenia,85359.0000167489,43259.000016748905
am,NA,bathyraja eatonii,407718.00006479025,407718.00006479025
iucn,161739,bathyraja eatonii,271057.99999684095,131257.99999684095
am,NA,bathyraja fedorovi,12256.000002287328,12256.000002287328
iucn,161623,bathyraja fedorovi,770286.0000252724,63786.00002527237
am,NA,bathyraja griseocauda,172772.0000628382,172772.0000628382
iucn,63113,bathyraja griseocauda,1248669.0000731498,1000969.0000731498
am,NA,bathyraja hesperafricana,21960.000004433095,21960.000004433095
iucn,161641,bathyraja hesperafricana,32399.999997019768,9599.999997019768
am,NA,bathyraja interrupta,486458.0002164468,486458.0002164468
iucn,161402,bathyraja interrupta,634120.0000137091,61707.00000822544
iucn,161706,bathyraja interrupta,135158.00001323223,41858.00001323223
am,NA,bathyraja irrasa,100,100
iucn,161659,bathyraja irrasa,41107.99999833107,1607.99999833107
iucn,161387,bathyraja ishiharai,30400,0
am,NA,bathyraja isotrachys,89105.00008426607,89105.00008426607
iucn,161454,bathyraja isotrachys,1681068.0001396686,475668.0001396686
iucn,116863615,bathyraja leucomelanos,7900,100
am,NA,bathyraja lindbergi,325678.0001891777,325678.0001891777
iucn,161430,bathyraja lindbergi,1985047.0002491027,603475.0002164394
am,NA,bathyraja longicauda,11789.000004157424,11789.000004157424
am,NA,bathyraja maccaini,67193.00002157688,67193.00002157688
iucn,161529,bathyraja maccaini,238132.00001306832,129632.00001306832
am,NA,bathyraja macloviana,56930.000015348196,56930.000015348196
iucn,63117,bathyraja macloviana,842917.000028491,818017.000028491
am,NA,bathyraja maculata,32499.000047147274,32499.000047147274
iucn,161350,bathyraja maculata,3023353.0003495514,860381.0003168881
am,NA,bathyraja magellanica,201036.00008059293,201036.00008059293
iucn,63143,bathyraja magellanica,650026.000019908,628426.000019908
am,NA,bathyraja mariposa,79834.00001265109,31737.000009790063
iucn,161319,bathyraja mariposa,117180.00004291534,20957.00003504753
am,NA,bathyraja matsubarai,189248.00014197826,189248.00014197826
iucn,161424,bathyraja matsubarai,97568.00000667572,15168.00000667572
am,NA,bathyraja meridionalis,0,0
iucn,161619,bathyraja meridionalis,779628.0000090599,642528.0000090599
am,NA,bathyraja minispinosa,135105.0001135096,135105.0001135096
iucn,161381,bathyraja minispinosa,2732014.0002902597,739342.0002575964
am,NA,bathyraja multispinis,212192.0000726357,212192.0000726357
iucn,63144,bathyraja multispinis,1108373.0000518262,895073.0000518262
am,NA,bathyraja murrayi,9789.000009000301,9789.000009000301
iucn,161391,bathyraja murrayi,117048.00001978874,69848.00001978874
am,NA,bathyraja notoroensis,79441.0000525415,79441.0000525415
iucn,116863801,bathyraja pacifica,31100,0
am,NA,bathyraja pallida,0,0
iucn,63115,bathyraja pallida,4700,0
am,NA,bathyraja panthera,17373.000019416213,17373.000019416213
iucn,80671020,bathyraja panthera,23066.00000858307,23066.00000858307
am,NA,bathyraja papilionifera,1483.9999973773956,1483.9999973773956
iucn,63112,bathyraja papilionifera,33800,100
am,NA,bathyraja parmifera,574533.0002298579,574533.0002298579
iucn,161471,bathyraja parmifera,3665393.000408262,1323721.0003755987
iucn,63148,bathyraja peruana,81863.99999856949,18463.99999856949
am,NA,bathyraja richardsoni,28819.00003347546,28819.00003347546
iucn,63127,bathyraja richardsoni,2854639.000128582,417031.00004680455
am,NA,bathyraja scaphiops,0,0
iucn,63145,bathyraja scaphiops,499456.0000061989,475356.0000061989
am,NA,bathyraja schroederi,1148.0000019073486,1148.0000019073486
iucn,63137,bathyraja schroederi,65743.00000071526,2143.0000007152557
am,NA,bathyraja shuntovi,18398.00001848489,18398.00001848489
iucn,161382,bathyraja shuntovi,898457.0000518113,271995.0000394136
am,NA,bathyraja smirnovi,194869.00013498962,194869.00013498962
iucn,161612,bathyraja smirnovi,1218535.0000530481,645635.0000530481
am,NA,bathyraja smithii,3854.0000090375543,3854.0000090375543
iucn,161561,bathyraja smithii,116300,4400
am,NA,bathyraja spinicauda,2752146.000189148,1169746.000189148
iucn,161366,bathyraja spinicauda,3655755.0000486895,842955.0000486895
am,NA,bathyraja spinosissima,113545.00013403594,113545.00013403594
iucn,161486,bathyraja spinosissima,739562.0000183582,94962.00001835823
am,NA,bathyraja taranetzi,47096.00004851818,47096.00004851818
iucn,161600,bathyraja taranetzi,709124.0000709891,82802.00005024672
am,NA,bathyraja trachouros,71199.00004342198,71199.00004342198
iucn,161701,bathyraja trachouros,68865.0000102818,44565.0000102818
am,NA,bathyraja trachura,127032.00003374368,127032.00003374368
iucn,161375,bathyraja trachura,3689273.0004407465,1438001.0004080832
iucn,161683,bathyraja trachura,182285.99999547005,21885.999995470047
iucn,161504,bathyraja tunae,5100,0
am,NA,bathyraja tzinovskii,4777997.000179067,135172.0001552254
iucn,161444,bathyraja tzinovskii,39292.00000166893,692.00000166893
am,NA,bathyraja violacea,425938.0002383143,425938.0002383143
iucn,161594,bathyraja violacea,1010015.0001447648,500234.00012664497
am,NA,bathysabellaria spinifera,36157.0000173524,36157.0000173524
am,NA,bathysalenia goesiana,491670.00008206815,491670.00008206815
am,NA,bathysauropsis gracilis,86410.00004671514,86410.00004671514
am,NA,bathysauropsis malayanus,1017035.0006883964,1017035.0006883964
am,NA,bathysaurus ferox,205345.00005859882,205345.00005859882
am,NA,bathysaurus mollis,808991.0007365048,808991.0007365048
am,NA,bathyschraderia magnifica,0,0
am,NA,bathysolea lagarderae,255090.00012986362,255090.00012986362
am,NA,bathysolea polli,138812.00004704297,138812.00004704297
am,NA,bathysolea profundicola,10505363.000084646,543863.000084646
am,NA,bathysphyraenops simplex,3954463.002073765,3954463.002073765
am,NA,bathyspinula kermadecensis,0,0
am,NA,bathysquilla crassispinosa,2505539.0014061704,2505539.0014061704
am,NA,bathysquilla microps,616850.0004377216,616850.0004377216
am,NA,bathystyeloides anfractus,22796.00001089275,22796.00001089275
am,NA,bathystyeloides dubius,494.9999988079071,494.9999988079071
am,NA,bathystyeloides enderbyanus,279369.0002573654,279369.0002573654
am,NA,bathystyeloides laubieri,4292.000005207956,4292.000005207956
am,NA,bathystyeloides magnus,2458.000001311302,2458.000001311302
am,NA,bathystyeloides mexicanus,14355.999991111457,14355.999991111457
am,NA,bathyterebra benthalis,503730.00012151897,503730.00012151897
am,NA,bathyteuthis abyssicola,5716469.0000856295,240972.0000827685
am,NA,bathytoma hedlandensis,24096.00001089275,24096.00001089275
am,NA,bathytoma helenae,20853.000012412667,20853.000012412667
am,NA,bathytoma lacertosus,6617.000008001924,6617.000008001924
am,NA,bathytoma mitrella,110973.99999853224,110973.99999853224
am,NA,bathytoma prodicia,9898.000010848045,9898.000010848045
am,NA,bathytoshia brevicaudata,3539423.001248203,3539423.001248203
iucn,104039923,bathytoshia brevicaudata,1678921.000332944,1393442.0003307983
am,NA,bathytoshia centroura,911762.0001666248,911762.0001666248
iucn,104065040,bathytoshia centroura,1524384.0002046898,1497184.0002046898
am,NA,bathytoshia lata,83527.00007539243,83527.00007539243
iucn,104071039,bathytoshia lata,3414393.000425957,2738193.000425957
am,NA,bathytroctes macrognathus,9910512.000006437,5612.000006437302
am,NA,bathytroctes macrolepis,29648000.00003781,147400.0000378117
am,NA,bathytroctes michaelsarsi,15218421.000004373,29321.00000437349
am,NA,bathytroctes microlepis,55321395.00024505,1570300.0002402812
am,NA,bathytroctes oligolepis,1981755.000001192,655.0000011920929
am,NA,bathytroctes squamosus,79673565.00054672,542045.0002975762
am,NA,bathytroctes zugmayeri,1247505.000050366,94661.00005656481
am,NA,bathytyphlops marionae,1525568.0003657937,1525568.0003657937
am,NA,bathytyphlops sewelli,90234.00004021823,90234.00004021823
am,NA,bathyuroconger parvibranchialis,701193.0005243048,701193.0005243048
am,NA,bathyuroconger vicinus,15730691.00143481,3747639.0013949946
am,NA,bathyzetes setigera,348487.0003260672,348487.0003260672
am,NA,batillaria zonalis,396862.0002094656,396862.0002094656
am,NA,batissa violacea,3331095.0011780486,3331095.0011780486
am,NA,batrachocephalus mino,2770402.0012937486,2770402.0012937486
am,NA,batrachoides gilberti,261740.0000711903,261740.0000711903
am,NA,batrachoides liberiensis,234966.99999850243,234966.99999850243
am,NA,batrachoides surinamensis,370350.00009629875,370350.00009629875
am,NA,batrachomoeus dubius,32584.000029228628,32584.000029228628
am,NA,batrachomoeus occidentalis,71086.99999134988,71086.99999134988
