iucn_sid,sciname,worms_name,in_am,in_am_valid,in_vuln,mapped
141482554,eviota erdmanni,eviota erdmanni,FALSE,FALSE,TRUE,FALSE
141482634,eviota eyreae,eviota eyreae,FALSE,FALSE,TRUE,FALSE
141482650,eviota filamentosa,eviota filamentosa,TRUE,FALSE,TRUE,FALSE
141482736,eviota flavipinnata,eviota flavipinnata,FALSE,FALSE,TRUE,FALSE
141482833,eviota flebilis,eviota flebilis,TRUE,FALSE,TRUE,FALSE
141482867,eviota imitata,eviota imitata,FALSE,FALSE,TRUE,FALSE
141482900,eviota inutilis,eviota inutilis,FALSE,FALSE,TRUE,FALSE
141482930,eviota japonica,eviota japonica,FALSE,FALSE,TRUE,FALSE
141483105,eviota kermadecensis,eviota kermadecensis,TRUE,FALSE,TRUE,FALSE
141483137,eviota korechika,eviota korechika,TRUE,TRUE,TRUE,FALSE
141483196,eviota lateritea,eviota lateritea,TRUE,FALSE,TRUE,FALSE
141483311,eviota lentiginosa,eviota lentiginosa,FALSE,FALSE,TRUE,FALSE
141483319,eviota maculibotella,eviota maculibotella,TRUE,FALSE,TRUE,FALSE
141483336,eviota masudai,eviota masudai,TRUE,FALSE,TRUE,FALSE
141483352,eviota melanosphena,eviota melanosphena,FALSE,FALSE,TRUE,FALSE
141483379,eviota mimica,eviota mimica,TRUE,TRUE,TRUE,FALSE
141483498,eviota minuta,eviota minuta,TRUE,FALSE,TRUE,FALSE
141483511,eviota natalis,eviota natalis,FALSE,FALSE,TRUE,FALSE
141483531,eviota pamae,eviota pamae,FALSE,FALSE,TRUE,FALSE
141483551,eviota pictifacies,eviota pictifacies,TRUE,FALSE,TRUE,FALSE
141483580,eviota punyit,eviota punyit,FALSE,FALSE,TRUE,FALSE
141483602,eviota raja,eviota raja,FALSE,FALSE,TRUE,FALSE
141483717,eviota readerae,eviota readerae,TRUE,FALSE,TRUE,FALSE
141483768,gobiodon albolineatus,gobiodon rivulatus,TRUE,TRUE,TRUE,FALSE
141483785,gobiodon aoyagii,gobiodon aoyagii,TRUE,FALSE,TRUE,FALSE
141483795,gobiodon ater,gobiodon ater,TRUE,FALSE,TRUE,FALSE
141483816,gobiodon fuscoruber,gobiodon fuscoruber,TRUE,FALSE,TRUE,FALSE
141483916,gobiodon winterbottomi,gobiodon winterbottomi,FALSE,FALSE,TRUE,FALSE
141484010,paragobiodon kasaii,paragobiodon kasaii,TRUE,FALSE,TRUE,FALSE
141484017,opistognathus schrieri,opistognathus schrieri,FALSE,FALSE,TRUE,FALSE
141484116,serranus pulcher,serranus pulcher,TRUE,FALSE,TRUE,FALSE
141484154,siganus unimaculatus,siganus unimaculatus,TRUE,TRUE,TRUE,FALSE
141744346,bythaelurus lutarius,bythaelurus lutarius,TRUE,TRUE,TRUE,TRUE
141745938,bythaelurus vivaldii,bythaelurus vivaldii,FALSE,FALSE,TRUE,FALSE
141747748,ungusurculus komodoensis,ungusurculus komodoensis,FALSE,FALSE,TRUE,FALSE
141747777,bythaelurus stewarti,bythaelurus stewarti,FALSE,FALSE,TRUE,FALSE
141748350,embiotoca jacksoni,embiotoca jacksoni,TRUE,TRUE,TRUE,FALSE
141748589,serranus drewesi,serranus drewesi,FALSE,FALSE,TRUE,FALSE
141748635,serranus inexpectatus,serranus inexpectatus,TRUE,FALSE,TRUE,FALSE
141748720,starksia splendens,starksia splendens,FALSE,FALSE,TRUE,TRUE
142074959,sicyopterus longifilis,sicyopterus longifilis,FALSE,FALSE,FALSE,FALSE
142121108,chelonia mydas,chelonia mydas,TRUE,TRUE,TRUE,FALSE
142121866,chelonia mydas,chelonia mydas,TRUE,TRUE,TRUE,FALSE
142218080,sicyopus auxilimentus,sicyopus auxilimentus,FALSE,FALSE,TRUE,FALSE
142323988,stiphodon pelewensis,stiphodon pelewensis,FALSE,FALSE,TRUE,FALSE
143613507,enneanectes flavus,enneanectes flavus,FALSE,FALSE,TRUE,TRUE
143613723,scopelarchus stephensi,scopelarchus stephensi,TRUE,TRUE,TRUE,FALSE
143614057,protoblepharon mccoskeri,protoblepharon mccoskeri,FALSE,FALSE,TRUE,FALSE
143614074,protoblepharon rosenblatti,protoblepharon rosenblatti,FALSE,FALSE,TRUE,FALSE
143614772,neobythitoides serratus,neobythitoides serratus,FALSE,FALSE,TRUE,FALSE
143615229,pseudogoniistius nigripes,pseudogoniistius nigripes,FALSE,FALSE,TRUE,FALSE
143615567,chiasmodon asper,chiasmodon asper,FALSE,FALSE,TRUE,FALSE
143615596,chiasmodon lavenbergi,chiasmodon pluriradiatus,TRUE,FALSE,TRUE,FALSE
143615692,dysalotus pouliulii,dysalotus pouliulii,FALSE,FALSE,TRUE,FALSE
143615727,pseudoscopelus bothrorrhinos,pseudoscopelus bothrorrhinos,TRUE,TRUE,TRUE,FALSE
143615764,pseudoscopelus cephalus,pseudoscopelus cephalus,FALSE,FALSE,TRUE,FALSE
143615833,pseudoscopelus lavenbergi,pseudoscopelus lavenbergi,TRUE,TRUE,TRUE,FALSE
143615840,pseudoscopelus odontoglossum,pseudoscopelus odontoglossus,FALSE,FALSE,TRUE,FALSE
143615852,pseudoscopelus parini,pseudoscopelus parini,FALSE,FALSE,TRUE,FALSE
143615865,pseudoscopelus paxtoni,pseudoscopelus paxtoni,TRUE,FALSE,TRUE,FALSE
143616007,enoplosus armatus,enoplosus armatus,TRUE,TRUE,TRUE,FALSE
143616254,lipogramma idabeli,lipogramma idabeli,FALSE,FALSE,TRUE,FALSE
143616537,ostracoberyx dorygenys,ostracoberyx dorygenys,TRUE,TRUE,TRUE,FALSE
143616581,ostracoberyx fowleri,ostracoberyx fowleri,FALSE,FALSE,TRUE,FALSE
143616584,ostracoberyx paxtoni,ostracoberyx paxtoni,TRUE,TRUE,TRUE,FALSE
143616677,anisochromis straussi,anisochromis straussi,TRUE,FALSE,TRUE,FALSE
143616873,atractoscion atelodus,atractoscion atelodus,FALSE,FALSE,TRUE,FALSE
143617001,atractoscion macrolepis,atractoscion macrolepis,FALSE,FALSE,TRUE,FALSE
143617069,atractoscion microlepis,atractoscion microlepis,FALSE,FALSE,TRUE,FALSE
143617239,johnius majan,johnius majan,FALSE,FALSE,TRUE,FALSE
143618198,ophioscion gomezi,ophioscion gomezi,FALSE,FALSE,TRUE,FALSE
143619704,anthias asperilinguis,anthias asperilinguis,TRUE,FALSE,TRUE,FALSE
143620010,enneanectes quadra,enneanectes quadra,TRUE,TRUE,TRUE,TRUE
143620640,achirus zebrinus,achirus zebrinus,FALSE,FALSE,TRUE,FALSE
143620739,catathyridium garmani,catathyridium garmani,TRUE,FALSE,TRUE,FALSE
143620778,catathyridium grandirivi,catathyridium grandirivi,FALSE,FALSE,FALSE,FALSE
143621380,achiropsetta tricholepis,achiropsetta tricholepis,TRUE,TRUE,TRUE,FALSE
143621420,mancopsetta maculata,mancopsetta maculata,TRUE,TRUE,TRUE,FALSE
143621599,neoachiropsetta milfordi,neoachiropsetta milfordi,TRUE,TRUE,TRUE,FALSE
143621618,pseudomancopsetta andriashevi,pseudomancopsetta andriashevi,TRUE,FALSE,TRUE,FALSE
143819109,arnoglossus andrewsi,arnoglossus andrewsi,TRUE,FALSE,TRUE,FALSE
143819132,arnoglossus armstrongi,arnoglossus armstrongi,FALSE,FALSE,TRUE,FALSE
143819237,arnoglossus bassensis,arnoglossus bassensis,TRUE,TRUE,TRUE,FALSE
143819267,arnoglossus coeruleosticta,arnoglossus coeruleosticta,FALSE,FALSE,TRUE,FALSE
143819319,arnoglossus elongatus,arnoglossus elongatus,TRUE,TRUE,TRUE,FALSE
143819428,arnoglossus fisoni,arnoglossus fisoni,TRUE,TRUE,TRUE,FALSE
143819432,arnoglossus kotthausi,arnoglossus kotthausi,FALSE,FALSE,TRUE,FALSE
143819473,arnoglossus marisrubri,arnoglossus marisrubri,FALSE,FALSE,TRUE,FALSE
143819484,arnoglossus micrommatus,arnoglossus micrommatus,TRUE,FALSE,TRUE,FALSE
143819504,arnoglossus muelleri,arnoglossus muelleri,TRUE,TRUE,TRUE,FALSE
143819526,arnoglossus multirastris,arnoglossus multirastris,FALSE,FALSE,TRUE,FALSE
143819535,arnoglossus nigrofilamentosus,arnoglossus nigrofilamentosus,FALSE,FALSE,TRUE,FALSE
143819551,arnoglossus sayaensis,arnoglossus sayaensis,TRUE,FALSE,TRUE,FALSE
143819655,arnoglossus scapha,arnoglossus scapha,TRUE,TRUE,TRUE,FALSE
143819673,arnoglossus waitei,arnoglossus waitei,TRUE,TRUE,TRUE,FALSE
143819705,arnoglossus yamanakai,arnoglossus yamanakai,TRUE,TRUE,TRUE,FALSE
143819743,bothus assimilis,bothus assimilis,FALSE,FALSE,TRUE,FALSE
143819776,bothus ellipticus,bothus ellipticus,FALSE,FALSE,TRUE,FALSE
143819799,bothus thompsoni,bothus myriaster,TRUE,TRUE,TRUE,FALSE
143819808,bothus tricirrhitus,bothus tricirrhitus,FALSE,FALSE,TRUE,FALSE
143819821,chascanopsetta elski,chascanopsetta elski,FALSE,FALSE,TRUE,FALSE
143819884,chascanopsetta megagnatha,chascanopsetta megagnatha,TRUE,FALSE,TRUE,FALSE
143819918,chascanopsetta micrognatha,chascanopsetta micrognatha,TRUE,FALSE,TRUE,FALSE
143820044,chascanopsetta novaeguineae,chascanopsetta novaeguineae,FALSE,FALSE,TRUE,FALSE
143820074,chascanopsetta prognatha,chascanopsetta prognatha,TRUE,TRUE,TRUE,FALSE
143820125,crossorhombus azureus,crossorhombus azureus,TRUE,TRUE,TRUE,FALSE
143820171,crossorhombus howensis,crossorhombus howensis,FALSE,FALSE,TRUE,FALSE
143820315,crossorhombus kobensis,crossorhombus kobensis,TRUE,TRUE,TRUE,FALSE
143820459,engyprosopon annulatum,engyprosopon annulatus,TRUE,TRUE,TRUE,FALSE
143820481,engyprosopon bleekeri,engyprosopon bleekeri,TRUE,TRUE,TRUE,FALSE
143820504,engyprosopon brevifrontale,engyprosopon brevifrontale,FALSE,FALSE,TRUE,FALSE
143820549,engyprosopon filimanus,engyprosopon filimanus,FALSE,FALSE,TRUE,FALSE
143820674,engyprosopon filipennis,engyprosopon filipennis,FALSE,FALSE,TRUE,FALSE
143820719,engyprosopon hensleyi,engyprosopon hensleyi,FALSE,FALSE,TRUE,FALSE
143820764,engyprosopon kushimotoense,engyprosopon kushimotoensis,TRUE,FALSE,TRUE,FALSE
143820839,engyprosopon mogkii,engyprosopon mogkii,TRUE,TRUE,TRUE,FALSE
143820882,engyprosopon multisquama,engyprosopon multisquama,FALSE,FALSE,TRUE,FALSE
143820976,engyprosopon obliquioculatum,engyprosopon obliquioculatum,TRUE,FALSE,TRUE,FALSE
143821071,engyprosopon osculus,engyprosopon osculus,TRUE,FALSE,TRUE,FALSE
143825261,engyprosopon parvipectorale,engyprosopon parvipectorale,FALSE,FALSE,TRUE,FALSE
143825390,engyprosopon praeteritus,engyprosopon praeteritus,FALSE,FALSE,TRUE,FALSE
143825410,engyprosopon regani,engyprosopon regani,FALSE,FALSE,TRUE,FALSE
143825464,grammatobothus krempfi,grammatobothus krempfi,FALSE,FALSE,TRUE,FALSE
143825748,kamoharaia megastoma,kamoharaia megastoma,TRUE,TRUE,TRUE,FALSE
143825819,laeops lanceolata,laeops lanceolata,FALSE,FALSE,TRUE,FALSE
143825838,laeops macrophthalmus,laeops macrophthalmus,FALSE,FALSE,TRUE,FALSE
143825997,laeops nigrescens,laeops nigrescens,FALSE,FALSE,TRUE,FALSE
143826089,laeops parviceps,laeops parviceps,TRUE,TRUE,TRUE,FALSE
143826195,lophonectes gallus,lophonectes gallus,TRUE,TRUE,TRUE,FALSE
143826326,lophonectes mongonuiensis,lophonectes mongonuiensis,FALSE,FALSE,TRUE,FALSE
143826377,monolene danae,monolene danae,TRUE,FALSE,TRUE,FALSE
143827893,parabothus amaokai,parabothus amaokai,FALSE,FALSE,TRUE,FALSE
143827988,parabothus budkeri,parabothus budkeri,FALSE,FALSE,TRUE,FALSE
143828203,parabothus malhensis,parabothus malhensis,FALSE,FALSE,TRUE,FALSE
143828232,parabothus polylepis,parabothus polylepis,FALSE,FALSE,TRUE,FALSE
143828274,parabothus taiwanensis,parabothus taiwanensis,FALSE,FALSE,TRUE,FALSE
143838560,psettina filimana,psettina filimana,FALSE,FALSE,TRUE,FALSE
143844058,psettina gigantea,psettina gigantea,TRUE,TRUE,TRUE,FALSE
143844102,psettina multisquamea,psettina multisquamea,FALSE,FALSE,TRUE,FALSE
143844125,psettina profunda,psettina profunda,TRUE,FALSE,TRUE,FALSE
143844209,psettina senta,psettina senta,TRUE,FALSE,TRUE,FALSE
143844248,psettina tosana,psettina tosana,TRUE,TRUE,TRUE,FALSE
143844258,psettina variegata,psettina variegata,TRUE,TRUE,TRUE,FALSE
143844300,tosarhombus nielseni,tosarhombus nielseni,FALSE,FALSE,TRUE,FALSE
143844335,tosarhombus octoculatus,tosarhombus octoculatus,TRUE,FALSE,TRUE,FALSE
144135467,etmopterus benchleyi,etmopterus benchleyi,TRUE,FALSE,TRUE,TRUE
144136822,carcharhinus porosus,carcharhinus porosus,TRUE,TRUE,TRUE,TRUE
144137478,carcharhinus cerdale,carcharhinus cerdale,FALSE,FALSE,TRUE,TRUE
144141186,ginglymostoma cirratum,ginglymostoma cirratum,TRUE,TRUE,TRUE,TRUE
144151831,ginglymostoma unami,ginglymostoma unami,FALSE,FALSE,TRUE,TRUE
144152304,bythaelurus giddingsi,bythaelurus giddingsi,TRUE,FALSE,TRUE,TRUE
144153067,notoraja martinezi,notoraja martinezi,TRUE,FALSE,TRUE,TRUE
144159779,dipturus chilensis,dipturus chilensis,FALSE,FALSE,FALSE,TRUE
144161826,dipturus brevicaudatus,dipturus brevicaudatus,FALSE,FALSE,TRUE,TRUE
144162359,urobatis pardalis,urobatis pardalis,FALSE,FALSE,TRUE,TRUE
144162654,urotrygon cimar,urotrygon cimar,TRUE,TRUE,TRUE,TRUE
144163683,styracura pacifica,styracura pacifica,FALSE,FALSE,TRUE,TRUE
144201289,mystus gulio,mystus gulio,FALSE,FALSE,TRUE,FALSE
145199567,planiliza ordensis,planiliza ordensis,FALSE,FALSE,TRUE,FALSE
145199903,planiliza alata,planiliza alata,TRUE,TRUE,TRUE,FALSE
145337546,gigantopelta aegis,gigantopelta aegis,FALSE,FALSE,TRUE,FALSE
145337626,dracogyra subfuscus,dracogyra subfusca,FALSE,FALSE,TRUE,FALSE
145337758,lirapex politus,lirapex politus,FALSE,FALSE,TRUE,FALSE
145337921,bruceiella wareni,bruceiella wareni,FALSE,FALSE,TRUE,FALSE
145379801,alviniconcha marisindica,alviniconcha marisindica,FALSE,FALSE,FALSE,FALSE
145380159,alviniconcha adamantis,alviniconcha adamantis,FALSE,FALSE,FALSE,FALSE
145380180,alviniconcha boucheti,alviniconcha boucheti,FALSE,FALSE,FALSE,FALSE
145380214,alviniconcha kojimai,alviniconcha kojimai,FALSE,FALSE,FALSE,FALSE
145380245,alviniconcha strummeri,alviniconcha strummeri,FALSE,FALSE,FALSE,FALSE
145380272,alviniconcha hessleri,alviniconcha hessleri,FALSE,FALSE,FALSE,FALSE
145380421,ifremeria nautilei,ifremeria nautilei,TRUE,TRUE,TRUE,FALSE
145380484,desbruyeresia marisindica,desbruyeresia marisindica,FALSE,FALSE,FALSE,FALSE
145380559,iphinopsis boucheti,iphinopsis boucheti,FALSE,FALSE,TRUE,FALSE
146946489,citharoides macrolepidotus,citharoides macrolepidotus,TRUE,TRUE,TRUE,FALSE
146946513,citharoides orbitalis,citharoides orbitalis,TRUE,FALSE,TRUE,FALSE
146946542,lepidoblepharon ophthalmolepis,lepidoblepharon ophthalmolepis,TRUE,TRUE,TRUE,FALSE
146946640,cynoglossus abbreviatus,cynoglossus abbreviatus,TRUE,TRUE,TRUE,FALSE
146946645,cynoglossus brachycephalus,cynoglossus kopsii,TRUE,TRUE,TRUE,FALSE
146946654,cynoglossus broadhursti,cynoglossus broadhursti,FALSE,FALSE,TRUE,FALSE
146946663,cynoglossus cleopatridis,cynoglossus dollfusi,TRUE,FALSE,TRUE,FALSE
146946679,cynoglossus crepida,cynoglossus crepida,FALSE,FALSE,TRUE,FALSE
146946690,cynoglossus dollfusi,cynoglossus dollfusi,TRUE,FALSE,TRUE,FALSE
146946722,cynoglossus gracilis,cynoglossus gracilis,FALSE,FALSE,TRUE,FALSE
146946732,cynoglossus interruptus,cynoglossus interruptus,TRUE,TRUE,TRUE,FALSE
146946735,cynoglossus itinus,cynoglossus itinus,FALSE,FALSE,TRUE,FALSE
146946749,cynoglossus joyneri,cynoglossus joyneri,TRUE,TRUE,TRUE,FALSE
146946774,cynoglossus maculipinnis,cynoglossus maculipinnis,TRUE,TRUE,TRUE,FALSE
146946888,cynoglossus microphthalmus,cynoglossus capensis,TRUE,TRUE,TRUE,FALSE
146946895,cynoglossus nanhaiensis,cynoglossus nanhaiensis,FALSE,FALSE,TRUE,FALSE
146946915,cynoglossus nigropinnatus,cynoglossus nigropinnatus,FALSE,FALSE,TRUE,FALSE
146946919,cynoglossus ochiaii,cynoglossus ochiaii,TRUE,TRUE,TRUE,FALSE
146946922,cynoglossus ogilbyi,cynoglossus ogilbyi,FALSE,FALSE,TRUE,FALSE
146947088,cynoglossus oligolepis,cynoglossus oligolepis,TRUE,FALSE,TRUE,FALSE
146947112,cynoglossus pottii,cynoglossus pottii,FALSE,FALSE,TRUE,FALSE
146947121,cynoglossus praecisus,cynoglossus kopsii,TRUE,TRUE,TRUE,FALSE
146947137,cynoglossus purpureomaculatus,cynoglossus purpureomaculatus,FALSE,FALSE,TRUE,FALSE
146947149,cynoglossus robustus,cynoglossus robustus,TRUE,TRUE,TRUE,FALSE
146947164,cynoglossus sealarki,cynoglossus sealarki,FALSE,FALSE,TRUE,FALSE
146947167,cynoglossus sibogae,cynoglossus sibogae,TRUE,TRUE,TRUE,FALSE
146947291,cynoglossus suyeni,cynoglossus suyeni,TRUE,TRUE,TRUE,FALSE
146947936,cynoglossus trulla,cynoglossus trulla,FALSE,FALSE,TRUE,FALSE
146947943,cynoglossus versicolor,cynoglossus kopsii,TRUE,TRUE,TRUE,FALSE
146947989,paraplagusia guttata,paraplagusia guttata,TRUE,TRUE,TRUE,FALSE
146948008,paraplagusia japonica,paraplagusia japonica,TRUE,TRUE,TRUE,FALSE
146948812,paraplagusia longirostris,paraplagusia longirostris,TRUE,TRUE,TRUE,FALSE
146948841,paraplagusia sinerama,paraplagusia sinerama,TRUE,TRUE,TRUE,FALSE
146948845,symphurus arabicus,symphurus arabicus,FALSE,FALSE,TRUE,FALSE
146948857,symphurus australis,symphurus australis,TRUE,TRUE,TRUE,FALSE
146948866,symphurus bathyspilus,symphurus bathyspilus,TRUE,TRUE,TRUE,FALSE
146948887,symphurus fallax,symphurus fallax,FALSE,FALSE,TRUE,FALSE
146948897,symphurus fuscus,symphurus fuscus,FALSE,FALSE,TRUE,FALSE
146948906,symphurus gilesii,symphurus gilesii,TRUE,FALSE,TRUE,FALSE
146948943,symphurus ginsburgi,symphurus ginsburgi,TRUE,TRUE,TRUE,FALSE
146948957,symphurus holothuriae,symphurus microrhynchus,TRUE,TRUE,TRUE,FALSE
146948961,symphurus hondoensis,symphurus hondoensis,TRUE,FALSE,TRUE,FALSE
146948989,symphurus kyaropterygium,symphurus kyaropterygium,FALSE,FALSE,TRUE,FALSE
146948998,symphurus leucochilus,symphurus leucochilus,FALSE,FALSE,TRUE,FALSE
146949785,symphurus longirostris,symphurus longirostris,FALSE,FALSE,TRUE,FALSE
146949792,symphurus maldivensis,symphurus maldivensis,FALSE,FALSE,TRUE,FALSE
146951381,symphurus marmoratus,symphurus marmoratus,TRUE,TRUE,TRUE,FALSE
146951392,symphurus megasomus,symphurus megasomus,TRUE,FALSE,TRUE,FALSE
146951396,symphurus microlepis,symphurus microlepis,FALSE,FALSE,TRUE,FALSE
146951416,symphurus ocellaris,symphurus ocellaris,TRUE,FALSE,TRUE,FALSE
146951436,symphurus orientalis,symphurus orientalis,TRUE,TRUE,TRUE,FALSE
146951447,symphurus regani,symphurus regani,TRUE,FALSE,TRUE,FALSE
146951450,symphurus sayademalhensis,symphurus sayademalhensis,FALSE,FALSE,TRUE,FALSE
146951460,symphurus schultzi,symphurus schultzi,TRUE,FALSE,TRUE,FALSE
146951463,symphurus septemstriata,symphurus septemstriatus,TRUE,TRUE,TRUE,FALSE
146951485,symphurus undatus,symphurus undatus,TRUE,FALSE,TRUE,FALSE
146951488,symphurus woodmasoni,symphurus woodmasoni,TRUE,FALSE,TRUE,FALSE
147657796,angiola lineata,hinea lineata,TRUE,TRUE,TRUE,FALSE
147658057,galatea bengoensis,galatea bengoensis,FALSE,FALSE,TRUE,FALSE
147658697,nerita ascensionis,nerita ascensionis,FALSE,FALSE,TRUE,FALSE
148802388,galatea paradoxa,galatea paradoxa,FALSE,FALSE,TRUE,FALSE
149249824,oxyzygonectes dovii,oxyzygonectes dovii,FALSE,FALSE,TRUE,FALSE
149255832,thalassodendron leptocaule,thalassodendron leptocaule,FALSE,FALSE,FALSE,FALSE
151066406,awaous grammepomus,awaous grammepomus,FALSE,FALSE,TRUE,FALSE
152031540,trachinocephalus myops,trachinocephalus myops,TRUE,TRUE,TRUE,FALSE
152328291,amblyrhynchus cristatus,amblyrhynchus cristatus,TRUE,TRUE,TRUE,FALSE
152329949,amblyrhynchus cristatus,amblyrhynchus cristatus,TRUE,TRUE,TRUE,FALSE
152330878,amblyrhynchus cristatus,amblyrhynchus cristatus,TRUE,TRUE,TRUE,FALSE
152331073,amblyrhynchus cristatus,amblyrhynchus cristatus,TRUE,TRUE,TRUE,FALSE
152331100,amblyrhynchus cristatus,amblyrhynchus cristatus,TRUE,TRUE,TRUE,FALSE
152331440,amblyrhynchus cristatus,amblyrhynchus cristatus,TRUE,TRUE,TRUE,FALSE
152331459,amblyrhynchus cristatus,amblyrhynchus cristatus,TRUE,TRUE,TRUE,FALSE
152501278,parmaturus angelae,parmaturus angelae,FALSE,FALSE,TRUE,TRUE
152781341,hexanchus nakamurai,hexanchus nakamurai,TRUE,TRUE,TRUE,TRUE
152781715,hexanchus vitulus,hexanchus vitulus,FALSE,FALSE,FALSE,TRUE
152781911,squalus clarkae,squalus clarkae,FALSE,FALSE,TRUE,TRUE
152781967,squalus mitsukurii,squalus mitsukurii,TRUE,TRUE,TRUE,TRUE
152783714,sphyrna gilberti,sphyrna gilberti,FALSE,FALSE,TRUE,FALSE
152784569,gymnura lessae,gymnura lessae,FALSE,FALSE,TRUE,TRUE
152784762,gymnura micrura,gymnura micrura,TRUE,TRUE,TRUE,TRUE
153198442,mollisquama mississippiensis,mollisquama mississippiensis,FALSE,FALSE,TRUE,TRUE
155187102,pelecanoides georgicus,pelecanoides georgicus,FALSE,FALSE,TRUE,TRUE
156206333,delphinus delphis,delphinus delphis,TRUE,TRUE,TRUE,TRUE
157011948,dugong dugon,dugong dugon,TRUE,TRUE,TRUE,TRUE
157247863,haliotis arabiensis,haliotis arabiensis,FALSE,FALSE,TRUE,TRUE
157702758,acharax alinae,acharax alinae,FALSE,FALSE,TRUE,FALSE
157702812,bathyacmaea jonassoni,bathyacmaea jonassoni,FALSE,FALSE,TRUE,FALSE
157703016,bathyaustriella thionipta,bathyaustriella thionipta,TRUE,FALSE,TRUE,FALSE
157703119,bruceiella globulus,bruceiella globulus,TRUE,TRUE,TRUE,FALSE
157703231,cantrainea jamsteci,cantrainea jamsteci,FALSE,FALSE,TRUE,FALSE
157715403,desbruyeresia cancellata,desbruyeresia cancellata,TRUE,TRUE,TRUE,FALSE
157715467,desbruyeresia armata,desbruyeresia armata,FALSE,FALSE,FALSE,FALSE
157715572,desbruyeresia costata,desbruyeresia costata,FALSE,FALSE,FALSE,FALSE
157715642,desbruyeresia marianaensis,desbruyeresia marianaensis,FALSE,FALSE,FALSE,FALSE
157715686,desbruyeresia melanioides,desbruyeresia melanioides,FALSE,FALSE,FALSE,FALSE
157715716,desbruyeresia spinosa,desbruyeresia spinosa,TRUE,FALSE,TRUE,FALSE
157717977,gigantopelta chessoia,gigantopelta chessoia,FALSE,FALSE,TRUE,FALSE
157718171,helicrenion reticulatum,helicrenion reticulatum,FALSE,FALSE,FALSE,FALSE
157718687,hyalogyra vitrinelloides,hyalogyra vitrinelloides,FALSE,FALSE,FALSE,FALSE
157720147,iheyaspira lequios,iheyaspira lequios,FALSE,FALSE,TRUE,FALSE
157720198,iheyaspira bathycodon,iheyaspira bathycodon,FALSE,FALSE,TRUE,FALSE
157720831,laeviphitus japonicus,laeviphitus japonicus,FALSE,FALSE,TRUE,FALSE
157721219,laeviphitus desbruyeresi,laeviphitus desbruyeresi,FALSE,FALSE,TRUE,FALSE
157722538,lepetodrilus japonicus,lepetodrilus japonicus,TRUE,FALSE,TRUE,FALSE
157722679,lepetodrilus nux,lepetodrilus nux,TRUE,TRUE,TRUE,FALSE
157722768,lepetodrilus schrolli,lepetodrilus schrolli,TRUE,FALSE,TRUE,FALSE
157732028,leptogyra inflata,leptogyra inflata,TRUE,FALSE,TRUE,FALSE
157733480,margarites ryukyuensis,margarites ryukyuensis,FALSE,FALSE,TRUE,FALSE
157734512,oenopota ogasawarana,oenopota ogasawarana,FALSE,FALSE,TRUE,FALSE
157734651,pachydermia sculpta,pachydermia sculpta,FALSE,FALSE,TRUE,FALSE
157734945,paralepetopsis rosemariae,paralepetopsis rosemariae,FALSE,FALSE,TRUE,FALSE
157735154,phreagena edisonensis,phreagena edisonensis,FALSE,FALSE,TRUE,FALSE
157772408,phymorhynchus hyfifluxi,phymorhynchus hyfifluxi,FALSE,FALSE,TRUE,FALSE
157772443,phymorhynchus wareni,phymorhynchus wareni,FALSE,FALSE,TRUE,FALSE
157772501,planorbidella depressa,planorbidella depressa,TRUE,FALSE,TRUE,FALSE
157772605,planorbidella planispira,planorbidella planispira,TRUE,FALSE,TRUE,FALSE
157772803,pliocardia crenulomarginata,pliocardia crenulomarginata,FALSE,FALSE,TRUE,FALSE
