cell_id,chi,n_strs,iucn_sid,rank
3119672,0.19615000000000002,3,190708,high
3375979,0.17633,3,190708,high
3375979,0.17633,3,190713,high
3119672,0.19615000000000002,3,190717,high
3375979,0.17633,3,190717,high
3375979,0.17858,3,190719,high
2644637,0.19574,3,190721,high
2813296,0.17346999999999999,5,190721,high
3375979,0.17633,3,190725,high
3119672,0.19865,3,190727,high
3375979,0.17858,3,190727,high
3375979,0.17858,3,190728,high
3119672,0.19615000000000002,3,190731,high
3375979,0.17633,3,190731,high
3119672,0.19615000000000002,3,190736,high
3375979,0.17633,3,190736,high
2421179,0.29348,5,190739,high
3119672,0.19615000000000002,3,190739,high
3375979,0.17633,3,190739,high
2421179,0.29348,5,190740,high
3119672,0.19615000000000002,3,190740,high
3375979,0.17633,3,190740,high
3119672,0.19865,3,190744,high
3375979,0.17858,3,190744,high
2421179,0.29719,5,190745,high
3375979,0.17858,3,190745,high
2421179,0.29348,5,190755,high
3119672,0.19615000000000002,3,190755,high
3375979,0.17633,3,190755,high
3119672,0.19865,3,190756,high
3375979,0.17858,3,190756,high
3375979,0.17633,3,190761,high
3516557,0.02789,5,192258,low
3664010,0.00675,5,192258,low
3671050,0.01242,5,192258,low
3119672,0.37359,5,192276,high
3375979,0.32215,5,192276,high
3425334,0.0532,5,192276,low
3460415,0.04737,5,192279,low
3516557,0.02789,5,192279,low
3664010,0.00675,5,192279,low
3671050,0.01242,5,192279,low
3425334,0.0532,5,192280,low
1729761,0.5079,5,192296,high
2421179,0.67263,7,192296,high
3119672,0.37359,5,192296,high
3375979,0.32215,5,192296,high
3425334,0.0532,5,192296,low
3460415,0.04737,5,192296,low
3516557,0.02789,5,192296,low
3664010,0.00675,5,192296,low
3671050,0.01242,5,192296,low
1729761,0.5079,5,192297,high
2421179,0.67263,7,192297,high
3119672,0.37359,5,192297,high
3375979,0.32215,5,192297,high
3425334,0.0532,5,192297,low
3460415,0.04737,5,192297,low
3516557,0.02789,5,192297,low
3664010,0.00675,5,192297,low
3671050,0.01242,5,192297,low
1729761,0.5079,5,192298,high
2421179,0.67263,7,192298,high
3119672,0.37359,5,192298,high
3375979,0.32215,5,192298,high
3425334,0.0532,5,192298,low
3460415,0.04737,5,192298,low
3516557,0.02789,5,192298,low
3664010,0.00675,5,192298,low
3671050,0.01242,5,192298,low
1729761,0.5079,5,192305,high
2421179,0.67263,7,192305,high
3119672,0.37359,5,192305,high
3375979,0.32215,5,192305,high
3425334,0.0532,5,192305,low
3460415,0.04737,5,192305,low
3516557,0.02789,5,192305,low
3664010,0.00675,5,192305,low
3671050,0.01242,5,192305,low
1729761,0.5079,5,192316,high
2421179,0.67263,7,192316,high
3119672,0.37359,5,192316,high
3375979,0.32215,5,192316,high
3425334,0.0532,5,192316,low
3460415,0.04737,5,192316,low
3516557,0.02789,5,192316,low
3664010,0.00675,5,192316,low
3671050,0.01242,5,192316,low
1729761,0.5079,5,192318,high
2421179,0.67263,7,192318,high
3119672,0.37359,5,192318,high
3375979,0.32215,5,192318,high
3425334,0.0532,5,192318,low
3460415,0.04737,5,192318,low
3516557,0.02789,5,192318,low
3664010,0.00675,5,192318,low
3671050,0.01242,5,192318,low
1729761,0.5079,5,192321,high
2421179,0.67263,7,192321,high
3119672,0.37359,5,192321,high
3375979,0.32215,5,192321,high
3425334,0.0532,5,192321,low
3460415,0.04737,5,192321,low
3516557,0.02789,5,192321,low
3664010,0.00675,5,192321,low
3671050,0.01242,5,192321,low
3425334,0.0532,5,192326,low
3460415,0.04737,5,192326,low
3516557,0.02789,5,192326,low
3664010,0.00675,5,192326,low
3671050,0.01242,5,192326,low
1729761,0.5079,5,192327,high
2421179,0.67263,7,192327,high
3119672,0.37359,5,192327,high
3375979,0.32215,5,192327,high
3425334,0.0532,5,192327,low
3460415,0.04737,5,192327,low
3516557,0.02789,5,192327,low
3664010,0.00675,5,192327,low
3671050,0.01242,5,192327,low
1729761,0.5079,5,192334,high
2421179,0.67263,7,192334,high
3119672,0.37359,5,192334,high
3375979,0.32215,5,192334,high
3425334,0.0532,5,192334,low
3460415,0.04737,5,192334,low
3516557,0.02789,5,192334,low
3664010,0.00675,5,192334,low
3671050,0.01242,5,192334,low
2421179,0.67263,7,192335,high
1729761,0.5079,5,192342,high
2421179,0.67263,7,192342,high
3119672,0.37359,5,192342,high
3375979,0.32215,5,192342,high
3425334,0.0532,5,192342,low
3460415,0.04737,5,192342,low
3516557,0.02789,5,192342,low
3664010,0.00675,5,192342,low
3671050,0.01242,5,192342,low
3119672,0.37359,5,192351,high
3375979,0.32215,5,192351,high
1729761,0.5079,5,192356,high
2421179,0.67263,7,192356,high
3119672,0.37359,5,192356,high
3375979,0.32215,5,192356,high
3425334,0.0532,5,192356,low
3460415,0.04737,5,192356,low
3516557,0.02789,5,192356,low
3664010,0.00675,5,192356,low
3671050,0.01242,5,192356,low
3375979,0.32215,5,192359,high
3375979,0.32215,5,192362,high
3425334,0.0532,5,192362,low
3460415,0.04737,5,192362,low
1729761,0.5079,5,192367,high
2421179,0.67263,7,192367,high
3119672,0.37359,5,192367,high
3375979,0.32215,5,192367,high
3425334,0.0532,5,192367,low
3460415,0.04737,5,192367,low
3516557,0.02789,5,192367,low
3664010,0.00675,5,192367,low
3671050,0.01242,5,192367,low
1729761,0.5079,5,192374,high
2421179,0.67263,7,192374,high
3119672,0.37359,5,192374,high
3375979,0.32215,5,192374,high
3425334,0.0532,5,192374,low
3460415,0.04737,5,192374,low
3516557,0.02789,5,192374,low
3664010,0.00675,5,192374,low
3671050,0.01242,5,192374,low
1729761,0.5079,5,192378,high
2421179,0.67263,7,192378,high
3119672,0.37359,5,192378,high
3375979,0.32215,5,192378,high
3425334,0.0532,5,192378,low
3460415,0.04737,5,192378,low
3516557,0.02789,5,192378,low
3664010,0.00675,5,192378,low
3671050,0.01242,5,192378,low
1729761,0.5079,5,192380,high
2421179,0.67263,7,192380,high
3119672,0.37359,5,192380,high
3375979,0.32215,5,192380,high
3425334,0.0532,5,192380,low
3460415,0.04737,5,192380,low
3516557,0.02789,5,192380,low
3664010,0.00675,5,192380,low
3671050,0.01242,5,192380,low
1729761,0.5079,5,192383,high
2421179,0.67263,7,192383,high
3119672,0.37359,5,192383,high
3375979,0.32215,5,192383,high
3425334,0.0532,5,192383,low
3460415,0.04737,5,192383,low
3516557,0.02789,5,192383,low
3664010,0.00675,5,192383,low
3671050,0.01242,5,192383,low
1729761,0.5079,5,192386,high
2421179,0.67263,7,192386,high
3119672,0.37359,5,192386,high
3375979,0.32215,5,192386,high
3425334,0.0532,5,192386,low
3460415,0.04737,5,192386,low
3516557,0.02789,5,192386,low
3664010,0.00675,5,192386,low
3671050,0.01242,5,192386,low
3425334,0.0532,5,192392,low
3425334,0.0532,5,192393,low
3460415,0.04737,5,192393,low
3516557,0.02789,5,192393,low
3375979,0.32215,5,192405,high
2421179,0.67263,7,192407,high
3119672,0.37359,5,192407,high
3375979,0.32215,5,192407,high
3425334,0.0532,5,192407,low
3425334,0.0532,5,192411,low
1729761,0.5079,5,192413,high
2421179,0.67263,7,192413,high
3119672,0.37359,5,192413,high
3375979,0.32215,5,192413,high
3425334,0.0532,5,192413,low
3460415,0.04737,5,192413,low
3516557,0.02789,5,192413,low
3664010,0.00675,5,192413,low
3671050,0.01242,5,192413,low
3425334,0.0532,5,192416,low
3375979,0.32215,5,192417,high
3425334,0.0532,5,192417,low
3460415,0.04737,5,192417,low
3516557,0.02789,5,192417,low
3664010,0.00675,5,192417,low
3671050,0.01242,5,192417,low
2421179,0.67263,7,192419,high
3119672,0.37359,5,192419,high
3375979,0.32215,5,192419,high
3425334,0.0532,5,192419,low
3460415,0.04737,5,192419,low
3516557,0.02789,5,192419,low
3664010,0.00675,5,192419,low
3671050,0.01242,5,192419,low
2421179,0.67263,7,192420,high
3119672,0.37359,5,192420,high
3375979,0.32215,5,192420,high
3425334,0.0532,5,192420,low
3460415,0.04737,5,192420,low
3516557,0.02789,5,192420,low
3664010,0.00675,5,192420,low
3671050,0.01242,5,192420,low
1729761,0.5079,5,192424,high
2421179,0.67263,7,192424,high
3119672,0.37359,5,192424,high
3375979,0.32215,5,192424,high
3425334,0.0532,5,192424,low
3460415,0.04737,5,192424,low
3516557,0.02789,5,192424,low
3664010,0.00675,5,192424,low
3671050,0.01242,5,192424,low
1729761,0.5079,5,192428,high
2421179,0.67263,7,192428,high
3119672,0.37359,5,192428,high
3375979,0.32215,5,192428,high
3425334,0.0532,5,192428,low
3460415,0.04737,5,192428,low
3516557,0.02789,5,192428,low
3664010,0.00675,5,192428,low
3671050,0.01242,5,192428,low
2421179,0.67263,7,192431,high
3119672,0.37359,5,192431,high
3375979,0.32215,5,192431,high
3425334,0.0532,5,192431,low
3460415,0.04737,5,192431,low
3516557,0.02789,5,192431,low
3664010,0.00675,5,192431,low
3671050,0.01242,5,192431,low
2421179,0.67263,7,192440,high
3119672,0.37359,5,192440,high
3375979,0.32215,5,192440,high
3425334,0.0532,5,192440,low
3460415,0.04737,5,192440,low
3516557,0.02789,5,192440,low
3664010,0.00675,5,192440,low
3671050,0.01242,5,192440,low
1729761,0.5079,5,192460,high
2421179,0.67263,7,192460,high
3119672,0.37359,5,192460,high
3375979,0.32215,5,192460,high
3425334,0.0532,5,192460,low
3460415,0.04737,5,192460,low
3516557,0.02789,5,192460,low
3664010,0.00675,5,192460,low
3671050,0.01242,5,192460,low
3119672,0.37359,5,192504,high
3425334,0.0532,5,192505,low
3460415,0.04737,5,192505,low
3516557,0.02789,5,192505,low
3664010,0.00675,5,192505,low
3671050,0.01242,5,192505,low
1729761,0.5079,5,192506,high
2421179,0.67263,7,192506,high
3375979,0.32215,5,192506,high
3425334,0.0532,5,192506,low
3460415,0.04737,5,192506,low
3516557,0.02789,5,192506,low
3664010,0.00675,5,192506,low
3671050,0.01242,5,192506,low
1729761,0.5079,5,192507,high
2421179,0.67263,7,192507,high
3119672,0.37359,5,192507,high
3375979,0.32215,5,192507,high
3425334,0.0532,5,192507,low
3460415,0.04737,5,192507,low
3516557,0.02789,5,192507,low
3664010,0.00675,5,192507,low
3671050,0.01242,5,192507,low
3425334,0.0532,5,192510,low
1729761,0.5079,5,192521,high
2421179,0.67263,7,192521,high
3119672,0.37359,5,192521,high
3375979,0.32215,5,192521,high
2644637,0.38999,5,192534,high
2813296,0.50717,8,192534,high
3425334,0.0532,5,192536,low
3460415,0.04737,5,192536,low
1729761,0.5079,5,192538,high
2421179,0.67263,7,192538,high
3119672,0.37359,5,192538,high
3375979,0.32215,5,192538,high
3425334,0.0532,5,192538,low
3460415,0.04737,5,192538,low
3516557,0.02789,5,192538,low
3664010,0.00675,5,192538,low
3671050,0.01242,5,192538,low
1729761,0.5079,5,192549,high
2421179,0.67263,7,192549,high
3119672,0.37359,5,192549,high
3375979,0.32215,5,192549,high
3425334,0.0532,5,192549,low
3460415,0.04737,5,192549,low
3516557,0.02789,5,192549,low
3664010,0.00675,5,192549,low
3671050,0.01242,5,192549,low
1729761,0.5079,5,192551,high
2421179,0.67263,7,192551,high
3671050,0.01242,5,192551,low
3380525,0.06806999999999999,5,192557,low
3415625,0.07134,5,192557,low
3375979,0.32215,5,192558,high
1729761,0.5079,5,192562,high
2421179,0.67263,7,192562,high
3119672,0.37359,5,192562,high
3375979,0.32215,5,192562,high
3425334,0.0532,5,192562,low
3460415,0.04737,5,192562,low
3516557,0.02789,5,192562,low
3664010,0.00675,5,192562,low
3671050,0.01242,5,192562,low
1729761,0.5079,5,192563,high
2421179,0.67263,7,192563,high
3119672,0.37359,5,192563,high
3375979,0.32215,5,192563,high
1729761,0.5079,5,192564,high
2421179,0.67263,7,192564,high
3119672,0.37359,5,192564,high
3375979,0.32215,5,192564,high
3425334,0.0532,5,192564,low
3460415,0.04737,5,192564,low
3516557,0.02789,5,192564,low
3664010,0.00675,5,192564,low
3671050,0.01242,5,192564,low
1729761,0.5079,5,192567,high
2421179,0.67263,7,192567,high
3119672,0.37359,5,192567,high
3375979,0.32215,5,192567,high
3425334,0.0532,5,192567,low
3460415,0.04737,5,192567,low
3516557,0.02789,5,192567,low
3664010,0.00675,5,192567,low
3671050,0.01242,5,192567,low
2644637,0.38999,5,192578,high
2813296,0.50717,8,192578,high
1729761,0.5079,5,192580,high
2421179,0.67263,7,192580,high
3119672,0.37359,5,192580,high
3375979,0.32215,5,192580,high
3425334,0.0532,5,192580,low
3460415,0.04737,5,192580,low
3516557,0.02789,5,192580,low
3664010,0.00675,5,192580,low
3671050,0.01242,5,192580,low
1729761,0.5079,5,192586,high
2421179,0.67263,7,192586,high
3119672,0.37359,5,192586,high
3375979,0.32215,5,192586,high
3425334,0.0532,5,192586,low
3460415,0.04737,5,192586,low
3516557,0.02789,5,192586,low
3664010,0.00675,5,192586,low
3671050,0.01242,5,192586,low
1729761,0.5079,5,192587,high
2421179,0.67263,7,192587,high
3119672,0.37359,5,192587,high
3375979,0.32215,5,192587,high
3425334,0.0532,5,192587,low
3460415,0.04737,5,192587,low
3516557,0.02789,5,192587,low
3664010,0.00675,5,192587,low
3671050,0.01242,5,192587,low
1729761,0.5079,5,192590,high
2421179,0.67263,7,192590,high
3119672,0.37359,5,192590,high
3375979,0.32215,5,192590,high
3425334,0.0532,5,192590,low
3460415,0.04737,5,192590,low
3516557,0.02789,5,192590,low
3664010,0.00675,5,192590,low
3671050,0.01242,5,192590,low
1729761,0.5079,5,192593,high
2421179,0.67263,7,192593,high
3119672,0.37359,5,192593,high
3375979,0.32215,5,192593,high
3425334,0.0532,5,192593,low
3460415,0.04737,5,192593,low
3516557,0.02789,5,192593,low
3664010,0.00675,5,192593,low
3671050,0.01242,5,192593,low
1729761,0.5079,5,192600,high
2421179,0.67263,7,192603,high
3119672,0.37359,5,192603,high
3425334,0.0532,5,192603,low
2421179,0.67263,7,192604,high
3119672,0.37359,5,192604,high
3375979,0.32215,5,192604,high
3425334,0.0532,5,192604,low
3460415,0.04737,5,192604,low
3516557,0.02789,5,192604,low
3664010,0.00675,5,192604,low
3671050,0.01242,5,192604,low
2644637,0.38999,5,192608,high
2813296,0.50717,8,192608,high
1729761,0.5079,5,192611,high
2421179,0.67263,7,192611,high
3119672,0.37359,5,192611,high
3375979,0.32215,5,192611,high
3425334,0.0532,5,192611,low
3460415,0.04737,5,192611,low
3516557,0.02789,5,192611,low
3664010,0.00675,5,192611,low
3671050,0.01242,5,192611,low
2421179,0.67263,7,192614,high
3119672,0.37359,5,192614,high
3375979,0.32215,5,192614,high
3425334,0.0532,5,192614,low
3460415,0.04737,5,192614,low
3516557,0.02789,5,192614,low
3664010,0.00675,5,192614,low
3671050,0.01242,5,192614,low
3671050,0.01242,5,192617,low
2421179,0.67263,7,192623,high
3119672,0.37359,5,192625,high
3375979,0.32215,5,192625,high
3425334,0.0532,5,192625,low
1729761,0.5079,5,192634,high
2421179,0.67263,7,192634,high
3119672,0.37359,5,192634,high
3375979,0.32215,5,192634,high
3425334,0.0532,5,192634,low
3460415,0.04737,5,192634,low
3516557,0.02789,5,192634,low
3664010,0.00675,5,192634,low
3671050,0.01242,5,192634,low
1729761,0.5079,5,192636,high
2421179,0.67263,7,192636,high
3119672,0.37359,5,192636,high
3375979,0.32215,5,192636,high
3425334,0.0532,5,192636,low
3460415,0.04737,5,192636,low
3516557,0.02789,5,192636,low
3664010,0.00675,5,192636,low
3671050,0.01242,5,192636,low
3425334,0.0532,5,192642,low
3119672,0.37359,5,192647,high
3375979,0.32215,5,192647,high
3425334,0.0532,5,192647,low
3460415,0.04737,5,192647,low
3516557,0.02789,5,192647,low
3664010,0.00675,5,192647,low
3671050,0.01242,5,192647,low
3119672,0.37359,5,192648,high
3375979,0.32215,5,192648,high
3425334,0.0532,5,192648,low
2644637,0.38999,5,192651,high
2813296,0.50717,8,192651,high
3425334,0.0532,5,192654,low
1729761,0.5079,5,192664,high
2421179,0.67263,7,192664,high
3119672,0.37359,5,192664,high
3375979,0.32215,5,192664,high
3425334,0.0532,5,192664,low
3460415,0.04737,5,192664,low
3516557,0.02789,5,192664,low
3664010,0.00675,5,192664,low
3671050,0.01242,5,192664,low
1729761,0.5079,5,192674,high
2421179,0.67263,7,192674,high
3119672,0.37359,5,192674,high
3375979,0.32215,5,192674,high
3425334,0.0532,5,192674,low
3460415,0.04737,5,192674,low
3516557,0.02789,5,192674,low
3664010,0.00675,5,192674,low
3671050,0.01242,5,192674,low
3375979,0.32215,5,192686,high
3425334,0.0532,5,192686,low
3460415,0.04737,5,192686,low
3425334,0.0532,5,192692,low
3460415,0.04737,5,192692,low
1729761,0.5079,5,192694,high
2421179,0.67263,7,192694,high
3119672,0.37359,5,192694,high
3375979,0.32215,5,192694,high
3425334,0.0532,5,192694,low
3460415,0.04737,5,192694,low
3516557,0.02789,5,192694,low
3664010,0.00675,5,192694,low
3671050,0.01242,5,192694,low
1729761,0.5079,5,192699,high
2421179,0.67263,7,192699,high
3119672,0.37359,5,192699,high
3375979,0.32215,5,192699,high
3425334,0.0532,5,192699,low
3460415,0.04737,5,192699,low
1729761,0.5079,5,192700,high
2421179,0.67263,7,192700,high
3119672,0.37359,5,192700,high
3375979,0.32215,5,192700,high
3425334,0.0532,5,192700,low
3460415,0.04737,5,192700,low
3516557,0.02789,5,192700,low
3664010,0.00675,5,192700,low
3671050,0.01242,5,192700,low
1729761,0.5079,5,192701,high
2421179,0.67263,7,192701,high
3119672,0.37359,5,192701,high
3375979,0.32215,5,192701,high
3425334,0.0532,5,192701,low
3460415,0.04737,5,192701,low
3516557,0.02789,5,192701,low
3664010,0.00675,5,192701,low
3671050,0.01242,5,192701,low
1729761,0.5079,5,192704,high
2421179,0.67263,7,192704,high
3119672,0.37359,5,192704,high
3375979,0.32215,5,192704,high
3425334,0.0532,5,192704,low
3460415,0.04737,5,192704,low
3516557,0.02789,5,192704,low
3664010,0.00675,5,192704,low
3671050,0.01242,5,192704,low
3119672,0.37359,5,192708,high
3375979,0.32215,5,192708,high
3425334,0.0532,5,192708,low
3375979,0.32215,5,192711,high
3119672,0.37359,5,192712,high
3375979,0.32215,5,192712,high
1729761,0.5079,5,192714,high
2421179,0.67263,7,192714,high
3119672,0.37359,5,192714,high
3375979,0.32215,5,192714,high
3425334,0.0532,5,192714,low
3460415,0.04737,5,192714,low
3516557,0.02789,5,192714,low
3664010,0.00675,5,192714,low
3671050,0.01242,5,192714,low
1729761,0.5079,5,192719,high
2421179,0.67263,7,192719,high
3119672,0.37359,5,192719,high
3375979,0.32215,5,192719,high
3425334,0.0532,5,192719,low
3460415,0.04737,5,192719,low
3516557,0.02789,5,192719,low
3664010,0.00675,5,192719,low
3671050,0.01242,5,192719,low
1729761,0.5079,5,192722,high
2421179,0.67263,7,192722,high
3119672,0.37359,5,192722,high
3375979,0.32215,5,192722,high
3425334,0.0532,5,192722,low
3460415,0.04737,5,192722,low
3516557,0.02789,5,192722,low
3664010,0.00675,5,192722,low
3671050,0.01242,5,192722,low
2421179,0.67263,7,192727,high
3119672,0.37359,5,192727,high
3375979,0.32215,5,192727,high
3425334,0.0532,5,192727,low
3460415,0.04737,5,192727,low
3516557,0.02789,5,192727,low
3664010,0.00675,5,192727,low
3671050,0.01242,5,192727,low
1729761,0.5079,5,192729,high
2421179,0.67263,7,192729,high
3119672,0.37359,5,192729,high
3425334,0.0532,5,192729,low
3460415,0.04737,5,192729,low
1729761,0.5079,5,192737,high
2421179,0.67263,7,192737,high
3119672,0.37359,5,192737,high
3375979,0.32215,5,192737,high
3425334,0.0532,5,192737,low
3460415,0.04737,5,192737,low
3516557,0.02789,5,192737,low
3664010,0.00675,5,192737,low
3671050,0.01242,5,192737,low
1729761,0.5079,5,192743,high
2421179,0.67263,7,192743,high
3119672,0.37359,5,192743,high
3375979,0.32215,5,192743,high
3425334,0.0532,5,192743,low
3460415,0.04737,5,192743,low
3516557,0.02789,5,192743,low
3664010,0.00675,5,192743,low
3671050,0.01242,5,192743,low
1729761,0.5079,5,192754,high
2421179,0.67263,7,192754,high
3119672,0.37359,5,192754,high
3375979,0.32215,5,192754,high
