spec_code,species,db,length_max,in_spp_table,table
15484,brevitrygon walga,fb,16.700000762939453,TRUE,maturity
1589,brevoortia patronus,fb,15.100000381469728,TRUE,maturity
1589,brevoortia patronus,fb,20.600000381469727,TRUE,maturity
51,brosme brosme,fb,47.099998474121094,TRUE,maturity
51,brosme brosme,fb,53,TRUE,maturity
51,brosme brosme,fb,50.900001525878906,TRUE,maturity
51,brosme brosme,fb,62,TRUE,maturity
5238,brycinus imberi,fb,12,TRUE,maturity
5238,brycinus imberi,fb,6.699999809265137,TRUE,maturity
5231,brycinus leuciscus,fb,6.5,TRUE,maturity
5234,brycinus longipinnis,fb,4.5,TRUE,maturity
5240,brycinus macrolepidotus,fb,18.5,TRUE,maturity
5235,brycinus nurse,fb,9.800000190734863,TRUE,maturity
5235,brycinus nurse,fb,10.699999809265137,TRUE,maturity
5235,brycinus nurse,fb,8,TRUE,maturity
48557,brycon orbignyanus,fb,31.600000381469727,TRUE,maturity
48557,brycon orbignyanus,fb,24,TRUE,maturity
51327,bryconamericus stramineus,fb,2.0999999046325684,TRUE,maturity
51327,bryconamericus stramineus,fb,3,TRUE,maturity
53,buglossidium luteum,fb,8,TRUE,maturity
12152,bunocephalus coracoideus,fb,12,TRUE,maturity
